RocksDB:    version 11.3.0
2026/05/26-11:55:17  ... thread 2: (14000,244000) ops and (12403.6,18366.9) ops/second in (1.128709,13.284764) seconds
2026/05/26-11:55:17  ... thread 0: (19000,253000) ops and (16338.3,19019.6) ops/second in (1.162911,13.302086) seconds
2026/05/26-11:55:17  ... thread 3: (13000,240000) ops and (11260.6,18043.5) ops/second in (1.154466,13.301191) seconds
2026/05/26-11:55:17  ... thread 1: (17000,261000) ops and (14478.6,19596.0) ops/second in (1.174149,13.319036) seconds
2026/05/26-11:55:18  ... thread 1: (14000,275000) ops and (12748.2,19074.4) ops/second in (1.098192,14.417228) seconds
2026/05/26-11:55:18  ... thread 0: (17000,270000) ops and (15239.4,18727.1) ops/second in (1.115533,14.417619) seconds
2026/05/26-11:55:18  ... thread 2: (15000,259000) ops and (13120.2,17951.2) ops/second in (1.143277,14.428041) seconds
2026/05/26-11:55:18  ... thread 3: (16000,256000) ops and (14091.1,17732.6) ops/second in (1.135466,14.436657) seconds
2026/05/26-11:55:19  ... thread 3: (13000,269000) ops and (12508.2,17381.8) ops/second in (1.039317,15.475974) seconds
2026/05/26-11:55:19  ... thread 1: (18000,293000) ops and (16885.6,18923.7) ops/second in (1.065998,15.483226) seconds
2026/05/26-11:55:19  ... thread 0: (16000,286000) ops and (14958.3,18466.8) ops/second in (1.069642,15.487261) seconds
2026/05/26-11:55:19  ... thread 2: (16000,275000) ops and (14938.8,17743.0) ops/second in (1.071037,15.499078) seconds
2026/05/26-11:55:20  ... thread 0: (16000,302000) ops and (14445.2,18198.4) ops/second in (1.107637,16.594898) seconds
2026/05/26-11:55:20  ... thread 2: (16000,291000) ops and (14568.2,17532.9) ops/second in (1.098284,16.597362) seconds
2026/05/26-11:55:20  ... thread 1: (16000,309000) ops and (14245.7,18607.3) ops/second in (1.123146,16.606372) seconds
2026/05/26-11:55:20  ... thread 3: (12000,281000) ops and (10593.1,16918.8) ops/second in (1.132818,16.608792) seconds
2026/05/26-11:55:21  ... thread 2: (17000,308000) ops and (14350.3,17320.9) ops/second in (1.184641,17.782003) seconds
2026/05/26-11:55:21  ... thread 0: (16000,318000) ops and (13473.9,17882.9) ops/second in (1.187485,17.782383) seconds
2026/05/26-11:55:21  ... thread 1: (15000,324000) ops and (12635.4,18208.9) ops/second in (1.187142,17.793514) seconds
2026/05/26-11:55:21  ... thread 3: (16000,297000) ops and (13494.0,16690.5) ops/second in (1.185709,17.794501) seconds
2026/05/26-11:55:22  ... thread 3: (13000,310000) ops and (10242.4,16261.2) ops/second in (1.269234,19.063735) seconds
2026/05/26-11:55:22  ... thread 1: (13000,337000) ops and (10184.0,17671.7) ops/second in (1.276513,19.070027) seconds
2026/05/26-11:55:22  ... thread 2: (19000,327000) ops and (14632.2,17137.9) ops/second in (1.298510,19.080513) seconds
2026/05/26-11:55:22  ... thread 0: (16000,334000) ops and (12296.2,17501.9) ops/second in (1.301219,19.083602) seconds
2026/05/26-11:55:24  ... thread 2: (32000,359000) ops and (21567.2,17457.5) ops/second in (1.483735,20.564248) seconds
2026/05/26-11:55:24  ... thread 3: (34000,344000) ops and (22444.2,16716.4) ops/second in (1.514871,20.578606) seconds
2026/05/26-11:55:24  ... thread 1: (30000,367000) ops and (19698.4,17821.6) ops/second in (1.522963,20.592990) seconds
2026/05/26-11:55:24  ... thread 0: (29000,363000) ops and (19051.3,17616.4) ops/second in (1.522204,20.605806) seconds
2026/05/26-11:55:25  ... thread 3: (11000,355000) ops and (10893.0,16444.0) ops/second in (1.009822,21.588428) seconds
2026/05/26-11:55:25  ... thread 2: (22000,381000) ops and (21394.7,17645.0) ops/second in (1.028291,21.592539) seconds
2026/05/26-11:55:25  ... thread 0: (22000,385000) ops and (21601.6,17804.1) ops/second in (1.018443,21.624249) seconds
2026/05/26-11:55:25  ... thread 1: (12000,379000) ops and (11601.9,17524.1) ops/second in (1.034312,21.627302) seconds
2026/05/26-11:55:26  ... thread 3: (19000,374000) ops and (18864.1,16551.9) ops/second in (1.007203,22.595631) seconds
2026/05/26-11:55:26  ... thread 2: (16000,397000) ops and (15608.7,17552.7) ops/second in (1.025068,22.617607) seconds
2026/05/26-11:55:26  ... thread 0: (15000,400000) ops and (14957.0,17677.9) ops/second in (1.002872,22.627121) seconds
2026/05/26-11:55:26  ... thread 1: (15000,394000) ops and (14673.4,17395.5) ops/second in (1.022261,22.649563) seconds
2026/05/26-11:55:27  ... thread 3: (19000,393000) ops and (18550.1,16638.5) ops/second in (1.024255,23.619886) seconds
2026/05/26-11:55:27  ... thread 2: (12000,409000) ops and (11911.9,17312.2) ops/second in (1.007400,23.625007) seconds
2026/05/26-11:55:27  ... thread 0: (15000,415000) ops and (14939.3,17561.5) ops/second in (1.004060,23.631181) seconds
2026/05/26-11:55:27  ... thread 1: (13000,407000) ops and (12922.5,17205.3) ops/second in (1.005996,23.655559) seconds
2026/05/26-11:55:28  ... thread 3: (25000,418000) ops and (24890.4,16975.1) ops/second in (1.004403,24.624289) seconds
2026/05/26-11:55:28  ... thread 0: (24000,439000) ops and (23996.5,17822.8) ops/second in (1.000144,24.631325) seconds
2026/05/26-11:55:28  ... thread 2: (30000,439000) ops and (29367.3,17811.8) ops/second in (1.021546,24.646553) seconds
2026/05/26-11:55:28  ... thread 1: (24000,431000) ops and (23255.7,17458.2) ops/second in (1.032005,24.687564) seconds
2026/05/26-11:55:29  ... thread 0: (15000,454000) ops and (14795.7,17703.2) ops/second in (1.013811,25.645136) seconds
2026/05/26-11:55:29  ... thread 3: (14000,432000) ops and (13651.5,16842.2) ops/second in (1.025526,25.649815) seconds
2026/05/26-11:55:29  ... thread 2: (13000,452000) ops and (12641.1,17604.7) ops/second in (1.028392,25.674945) seconds
2026/05/26-11:55:29  ... thread 1: (11000,442000) ops and (10938.1,17203.0) ops/second in (1.005660,25.693224) seconds
2026/05/26-11:55:31  ... thread 3: (20000,452000) ops and (12292.0,16570.8) ops/second in (1.627079,27.276894) seconds
2026/05/26-11:55:31  ... thread 1: (20000,462000) ops and (12372.6,16917.1) ops/second in (1.616476,27.309700) seconds
2026/05/26-11:55:31  ... thread 0: (30000,484000) ops and (18015.1,17722.2) ops/second in (1.665269,27.310405) seconds
2026/05/26-11:55:31  ... thread 2: (20000,472000) ops and (12214.2,17281.5) ops/second in (1.637439,27.312384) seconds
2026/05/26-11:55:32  ... thread 0: (32000,516000) ops and (18886.5,17790.2) ops/second in (1.694334,29.004739) seconds
2026/05/26-11:55:32  ... thread 2: (36000,508000) ops and (21114.9,17506.8) ops/second in (1.704961,29.017345) seconds
2026/05/26-11:55:32  ... thread 3: (28000,480000) ops and (15882.7,16529.0) ops/second in (1.762927,29.039821) seconds
2026/05/26-11:55:32  ... thread 1: (27000,489000) ops and (15374.7,16823.9) ops/second in (1.756130,29.065830) seconds
2026/05/26-11:55:34  ... thread 1: (15000,504000) ops and (11564.9,16599.2) ops/second in (1.297028,30.362858) seconds
2026/05/26-11:55:34  ... thread 3: (14000,494000) ops and (10569.4,16269.0) ops/second in (1.324583,30.364404) seconds
2026/05/26-11:55:34  ... thread 2: (16000,524000) ops and (11767.8,17249.9) ops/second in (1.359639,30.376984) seconds
2026/05/26-11:55:34  ... thread 0: (17000,533000) ops and (12170.1,17532.0) ops/second in (1.396871,30.401610) seconds
2026/05/26-11:55:35  ... thread 0: (14000,547000) ops and (11976.5,17326.3) ops/second in (1.168956,31.570566) seconds
2026/05/26-11:55:35  ... thread 1: (14000,518000) ops and (11567.5,16406.3) ops/second in (1.210287,31.573145) seconds
2026/05/26-11:55:35  ... thread 2: (22000,546000) ops and (18371.9,17292.5) ops/second in (1.197483,31.574467) seconds
2026/05/26-11:55:35  ... thread 3: (13000,507000) ops and (10500.8,16043.1) ops/second in (1.238003,31.602407) seconds
2026/05/26-11:55:36  ... thread 1: (26000,544000) ops and (25518.1,16691.2) ops/second in (1.018884,32.592029) seconds
2026/05/26-11:55:36  ... thread 2: (33000,579000) ops and (32270.5,17762.3) ops/second in (1.022606,32.597073) seconds
2026/05/26-11:55:36  ... thread 0: (36000,583000) ops and (34883.7,17882.0) ops/second in (1.032001,32.602567) seconds
2026/05/26-11:55:36  ... thread 3: (31000,538000) ops and (29526.1,16476.6) ops/second in (1.049920,32.652327) seconds
2026/05/26-11:55:37  ... thread 2: (40000,619000) ops and (39782.8,18421.2) ops/second in (1.005460,33.602533) seconds
2026/05/26-11:55:37  ... thread 1: (36000,580000) ops and (35131.9,17253.3) ops/second in (1.024709,33.616738) seconds
2026/05/26-11:55:37  ... thread 0: (34000,617000) ops and (33523.1,18353.9) ops/second in (1.014225,33.616792) seconds
2026/05/26-11:55:37  ... thread 3: (33000,571000) ops and (32775.4,16964.2) ops/second in (1.006852,33.659179) seconds
2026/05/26-11:55:38  ... thread 2: (35000,654000) ops and (34964.4,18899.8) ops/second in (1.001019,34.603552) seconds
2026/05/26-11:55:38  ... thread 1: (34000,614000) ops and (33983.3,17736.8) ops/second in (1.000491,34.617229) seconds
2026/05/26-11:55:38  ... thread 0: (37000,654000) ops and (36821.3,18889.9) ops/second in (1.004854,34.621646) seconds
2026/05/26-11:55:38  ... thread 3: (32000,603000) ops and (31605.6,17391.7) ops/second in (1.012479,34.671658) seconds
2026/05/26-11:55:39  ... thread 1: (19000,633000) ops and (17863.8,17740.6) ops/second in (1.063602,35.680831) seconds
2026/05/26-11:55:39  ... thread 2: (26000,680000) ops and (22006.0,19002.4) ops/second in (1.181494,35.785046) seconds
2026/05/26-11:55:39  ... thread 0: (24000,678000) ops and (18862.2,18888.9) ops/second in (1.272383,35.894029) seconds
2026/05/26-11:55:39  ... thread 3: (23000,626000) ops and (15105.0,17295.5) ops/second in (1.522678,36.194336) seconds
2026/05/26-11:55:40  ... thread 0: (2000,680000) ops and (1732.4,18354.3) ops/second in (1.154483,37.048512) seconds
2026/05/26-11:55:40  ... thread 1: (3000,636000) ops and (2062.1,17126.4) ops/second in (1.454794,37.135625) seconds
2026/05/26-11:55:41  ... thread 2: (2000,682000) ops and (1345.9,18298.4) ops/second in (1.485972,37.271018) seconds
2026/05/26-11:55:41  ... thread 3: (2000,628000) ops and (1824.9,16840.9) ops/second in (1.095929,37.290265) seconds
2026/05/26-11:55:42  ... thread 1: (29000,665000) ops and (26926.6,17402.6) ops/second in (1.077000,38.212625) seconds
2026/05/26-11:55:42  ... thread 0: (31000,711000) ops and (26303.9,18599.4) ops/second in (1.178531,38.227043) seconds
2026/05/26-11:55:42  ... thread 2: (28000,710000) ops and (27900.3,18550.2) ops/second in (1.003575,38.274593) seconds
2026/05/26-11:55:42  ... thread 3: (31000,659000) ops and (30981.6,17210.4) ops/second in (1.000593,38.290858) seconds
2026/05/26-11:55:43  ... thread 1: (29000,694000) ops and (28756.9,17694.6) ops/second in (1.008454,39.221079) seconds
2026/05/26-11:55:43  ... thread 0: (33000,744000) ops and (32704.6,18962.1) ops/second in (1.009032,39.236075) seconds
2026/05/26-11:55:43  ... thread 2: (40000,750000) ops and (39323.5,19088.0) ops/second in (1.017203,39.291796) seconds
2026/05/26-11:55:43  ... thread 3: (32000,691000) ops and (31145.8,17574.5) ops/second in (1.027425,39.318283) seconds
2026/05/26-11:55:44  ... thread 2: (36000,786000) ops and (32803.8,19460.6) ops/second in (1.097435,40.389231) seconds
2026/05/26-11:55:44  ... thread 0: (24000,768000) ops and (18932.8,18961.2) ops/second in (1.267642,40.503717) seconds
2026/05/26-11:55:44  ... thread 1: (27000,721000) ops and (16305.3,17638.3) ops/second in (1.655904,40.876983) seconds
2026/05/26-11:55:45  ... thread 3: (24000,715000) ops and (11194.2,17244.6) ops/second in (2.143970,41.462253) seconds
2026/05/26-11:55:45  ... thread 2: (2000,788000) ops and (1490.3,18882.7) ops/second in (1.342034,41.731265) seconds
2026/05/26-11:55:45  ... thread 0: (3000,771000) ops and (1976.6,18347.8) ops/second in (1.517764,42.021481) seconds
2026/05/26-11:55:45  ... thread 1: (2000,723000) ops and (1646.2,17176.7) ops/second in (1.214909,42.091892) seconds
2026/05/26-11:55:46  ... thread 3: (2000,717000) ops and (1940.9,16873.5) ops/second in (1.030459,42.492712) seconds
2026/05/26-11:55:46  ... thread 2: (2000,790000) ops and (1880.7,18460.2) ops/second in (1.063445,42.794710) seconds
2026/05/26-11:55:47  ... thread 0: (2000,773000) ops and (1649.2,17879.4) ops/second in (1.212688,43.234169) seconds
2026/05/26-11:55:47  ... thread 1: (2000,725000) ops and (1668.6,16747.3) ops/second in (1.198588,43.290480) seconds
2026/05/26-11:55:47  ... thread 3: (2000,719000) ops and (1754.8,16478.6) ops/second in (1.139755,43.632467) seconds
2026/05/26-11:55:47  ... thread 2: (1000,791000) ops and (749.8,17925.0) ops/second in (1.333603,44.128313) seconds
2026/05/26-11:55:48  ... thread 1: (2000,727000) ops and (1551.1,16307.8) ops/second in (1.289401,44.579881) seconds
2026/05/26-11:55:48  ... thread 0: (3000,776000) ops and (1911.4,17320.0) ops/second in (1.569519,44.803688) seconds
2026/05/26-11:55:48  ... thread 3: (2000,721000) ops and (1656.4,16079.4) ops/second in (1.207449,44.839916) seconds
2026/05/26-11:55:49  ... thread 2: (2000,793000) ops and (1677.2,17497.5) ops/second in (1.192471,45.320784) seconds
2026/05/26-11:55:49  ... thread 1: (2000,729000) ops and (1378.5,15837.3) ops/second in (1.450829,46.030710) seconds
2026/05/26-11:55:49  ... thread 3: (3000,724000) ops and (2226.5,15675.3) ops/second in (1.347404,46.187320) seconds
2026/05/26-11:55:50  ... thread 0: (2000,778000) ops and (1354.4,16810.6) ops/second in (1.476677,46.280365) seconds
2026/05/26-11:55:50  ... thread 2: (2000,795000) ops and (1287.0,16960.1) ops/second in (1.553980,46.874764) seconds
2026/05/26-11:55:51  ... thread 0: (3000,781000) ops and (2750.1,16486.8) ops/second in (1.090878,47.371243) seconds
2026/05/26-11:55:51  ... thread 1: (2000,731000) ops and (1078.7,15265.8) ops/second in (1.854058,47.884768) seconds
2026/05/26-11:55:52  ... thread 3: (2000,726000) ops and (915.1,15008.4) ops/second in (2.185645,48.372965) seconds
2026/05/26-11:55:52  ... thread 0: (3000,784000) ops and (2344.5,16114.8) ops/second in (1.279585,48.650828) seconds
2026/05/26-11:55:52  ... thread 2: (3000,798000) ops and (1563.3,16354.6) ops/second in (1.918971,48.793735) seconds
2026/05/26-11:55:53  ... thread 1: (2000,733000) ops and (1242.8,14809.9) ops/second in (1.609248,49.494016) seconds
2026/05/26-11:55:53  ... thread 3: (3000,729000) ops and (2520.4,14708.5) ops/second in (1.190266,49.563231) seconds
2026/05/26-11:55:53  ... thread 2: (3000,801000) ops and (2168.8,15963.5) ops/second in (1.383266,50.177001) seconds
2026/05/26-11:55:54  ... thread 1: (1000,734000) ops and (899.4,14504.2) ops/second in (1.111891,50.605907) seconds
2026/05/26-11:55:54  ... thread 0: (2000,786000) ops and (947.4,15484.1) ops/second in (2.111007,50.761835) seconds
2026/05/26-11:55:55  ... thread 3: (2000,731000) ops and (1081.9,14218.5) ops/second in (1.848574,51.411805) seconds
2026/05/26-11:55:55  ... thread 1: (2000,736000) ops and (1670.5,14207.6) ops/second in (1.197222,51.803129) seconds
2026/05/26-11:55:55  ... thread 0: (1000,787000) ops and (820.2,15140.1) ops/second in (1.219288,51.981123) seconds
2026/05/26-11:55:55  ... thread 2: (2000,803000) ops and (1066.9,15427.0) ops/second in (1.874671,52.051672) seconds
2026/05/26-11:55:56  ... thread 3: (1000,732000) ops and (696.7,13851.3) ops/second in (1.435389,52.847194) seconds
2026/05/26-11:55:57  ... thread 0: (2000,789000) ops and (1261.2,14729.3) ops/second in (1.585750,53.566873) seconds
2026/05/26-11:55:57  ... thread 1: (3000,739000) ops and (1585.5,13762.9) ops/second in (1.892091,53.695220) seconds
2026/05/26-11:55:58  ... thread 3: (1000,733000) ops and (730.8,13520.1) ops/second in (1.368451,54.215645) seconds
2026/05/26-11:55:58  ... thread 2: (1000,804000) ops and (418.3,14767.9) ops/second in (2.390554,54.442226) seconds
2026/05/26-11:55:58  ... thread 1: (3000,742000) ops and (2556.3,13523.2) ops/second in (1.173577,54.868797) seconds
2026/05/26-11:55:59  ... thread 3: (1000,734000) ops and (907.1,13268.7) ops/second in (1.102403,55.318048) seconds
2026/05/26-11:55:59  ... thread 0: (1000,790000) ops and (536.5,14252.0) ops/second in (1.864014,55.430887) seconds
2026/05/26-11:55:59  ... thread 2: (1000,805000) ops and (698.9,14407.7) ops/second in (1.430797,55.873023) seconds
2026/05/26-11:56:00  ... thread 0: (1000,791000) ops and (755.9,13937.4) ops/second in (1.322918,56.753805) seconds
2026/05/26-11:56:00  ... thread 1: (2000,744000) ops and (948.8,13058.0) ops/second in (2.107905,56.976702) seconds
2026/05/26-11:56:01  ... thread 2: (2000,807000) ops and (1442.7,14093.8) ops/second in (1.386330,57.259353) seconds
2026/05/26-11:56:01  ... thread 3: (3000,737000) ops and (1477.9,12851.4) ops/second in (2.029892,57.347940) seconds
2026/05/26-11:56:01  ... thread 0: (10000,801000) ops and (9896.2,13866.7) ops/second in (1.010493,57.764298) seconds
2026/05/26-11:56:01  ... thread 1: (15000,759000) ops and (14941.9,13090.6) ops/second in (1.003890,57.980592) seconds
2026/05/26-11:56:02  ... thread 2: (22000,829000) ops and (21431.8,14223.0) ops/second in (1.026511,58.285864) seconds
2026/05/26-11:56:02  ... thread 3: (19000,756000) ops and (18932.7,12956.0) ops/second in (1.003555,58.351495) seconds
2026/05/26-11:56:02  ... thread 0: (17000,818000) ops and (16958.5,13919.4) ops/second in (1.002450,58.766748) seconds
2026/05/26-11:56:02  ... thread 1: (27000,786000) ops and (26418.6,13321.4) ops/second in (1.022007,59.002599) seconds
2026/05/26-11:56:03  ... thread 2: (25000,854000) ops and (24781.0,14402.6) ops/second in (1.008836,59.294700) seconds
2026/05/26-11:56:03  ... thread 3: (23000,779000) ops and (22789.5,13123.2) ops/second in (1.009237,59.360732) seconds
2026/05/26-11:56:03  ... thread 0: (25000,843000) ops and (22958.4,14083.9) ops/second in (1.088927,59.855675) seconds
2026/05/26-11:56:03  ... thread 1: (24000,810000) ops and (22617.0,13485.7) ops/second in (1.061149,60.063748) seconds
2026/05/26-11:56:04  ... thread 2: (21000,875000) ops and (20472.5,14505.9) ops/second in (1.025767,60.320467) seconds
2026/05/26-11:56:04  ... thread 3: (21000,800000) ops and (20825.5,13251.8) ops/second in (1.008379,60.369111) seconds
2026/05/26-11:56:04  ... thread 0: (29000,872000) ops and (28186.8,14322.2) ops/second in (1.028850,60.884525) seconds
2026/05/26-11:56:04  ... thread 1: (25000,835000) ops and (24605.6,13670.6) ops/second in (1.016030,61.079778) seconds
2026/05/26-11:56:05  ... thread 3: (20000,820000) ops and (11185.3,13192.4) ops/second in (1.788068,62.157179) seconds
2026/05/26-11:56:05  ... thread 0: (6000,878000) ops and (4675.1,14123.0) ops/second in (1.283403,62.167928) seconds
2026/05/26-11:56:05  ... thread 2: (16000,891000) ops and (8582.5,14328.3) ops/second in (1.864252,62.184719) seconds
2026/05/26-11:56:06  ... thread 1: (1000,836000) ops and (881.9,13437.5) ops/second in (1.133965,62.213743) seconds
2026/05/26-11:56:06  ... thread 3: (22000,842000) ops and (21390.9,13325.8) ops/second in (1.028474,63.185653) seconds
2026/05/26-11:56:07  ... thread 0: (26000,904000) ops and (25010.7,14302.1) ops/second in (1.039553,63.207481) seconds
2026/05/26-11:56:07  ... thread 2: (21000,912000) ops and (20281.1,14425.8) ops/second in (1.035447,63.220166) seconds
2026/05/26-11:56:07  ... thread 1: (24000,860000) ops and (23684.4,13601.8) ops/second in (1.013327,63.227070) seconds
2026/05/26-11:56:07  ... thread 3: (24000,866000) ops and (23997.2,13492.1) ops/second in (1.000115,64.185768) seconds
2026/05/26-11:56:08  ... thread 0: (26000,930000) ops and (25936.1,14483.7) ops/second in (1.002462,64.209943) seconds
2026/05/26-11:56:08  ... thread 2: (22000,934000) ops and (21909.9,14542.8) ops/second in (1.004112,64.224278) seconds
2026/05/26-11:56:08  ... thread 1: (26000,886000) ops and (25883.0,13793.8) ops/second in (1.004519,64.231589) seconds
2026/05/26-11:56:08  ... thread 3: (30000,896000) ops and (29937.8,13744.9) ops/second in (1.002076,65.187844) seconds
2026/05/26-11:56:09  ... thread 0: (27000,957000) ops and (26142.2,14668.3) ops/second in (1.032812,65.242755) seconds
2026/05/26-11:56:09  ... thread 2: (26000,960000) ops and (25096.6,14710.3) ops/second in (1.035997,65.260275) seconds
2026/05/26-11:56:09  ... thread 1: (25000,911000) ops and (24179.7,13958.4) ops/second in (1.033926,65.265515) seconds
2026/05/26-11:56:09  ... thread 3: (29000,925000) ops and (28573.1,13972.2) ops/second in (1.014939,66.202783) seconds
2026/05/26-11:56:10  ... thread 0: (27000,984000) ops and (26390.2,14849.3) ops/second in (1.023107,66.265862) seconds
2026/05/26-11:56:10  ... thread 1: (25000,936000) ops and (24582.7,14121.4) ops/second in (1.016974,66.282489) seconds
2026/05/26-11:56:10  ... thread 2: (33000,993000) ops and (31994.0,14979.2) ops/second in (1.031444,66.291719) seconds
2026/05/26-11:56:11  ... thread 3: (21000,946000) ops and (20332.3,14069.9) ops/second in (1.032839,67.235622) seconds
2026/05/26-11:56:11  ... thread 2: (19000,1012000) ops and (15949.1,14996.4) ops/second in (1.191293,67.483012) seconds
2026/05/26-11:56:11  ... thread 0: (20000,1004000) ops and (13110.5,14810.1) ops/second in (1.525492,67.791354) seconds
2026/05/26-11:56:12  ... thread 3: (2000,948000) ops and (1935.9,13886.3) ops/second in (1.033132,68.268754) seconds
2026/05/26-11:56:12  ... thread 2: (1000,1013000) ops and (918.5,14772.8) ops/second in (1.088768,68.571780) seconds
2026/05/26-11:56:12  ... thread 1: (22000,958000) ops and (8511.0,13910.8) ops/second in (2.584900,68.867389) seconds
2026/05/26-11:56:13  ... thread 0: (2000,1006000) ops and (1316.9,14514.5) ops/second in (1.518767,69.310121) seconds
2026/05/26-11:56:13  ... thread 2: (1000,1014000) ops and (882.4,14547.0) ops/second in (1.133266,69.705046) seconds
2026/05/26-11:56:13  ... thread 3: (1000,949000) ops and (666.2,13601.9) ops/second in (1.500939,69.769693) seconds
2026/05/26-11:56:14  ... thread 1: (2000,960000) ops and (1095.1,13579.7) ops/second in (1.826277,70.693666) seconds
