RocksDB:    version 11.3.0
2026/05/26-10:53:41  ... thread 1: (13000,274000) ops and (11047.7,17766.0) ops/second in (1.176714,15.422715) seconds
2026/05/26-10:53:41  ... thread 2: (15000,275000) ops and (12904.5,17820.1) ops/second in (1.162385,15.432042) seconds
2026/05/26-10:53:41  ... thread 3: (16000,286000) ops and (13174.0,18521.1) ops/second in (1.214516,15.441825) seconds
2026/05/26-10:53:43  ... thread 3: (13000,299000) ops and (10856.6,17969.6) ops/second in (1.197425,16.639250) seconds
2026/05/26-10:53:43  ... thread 2: (16000,291000) ops and (13134.5,17477.3) ops/second in (1.218169,16.650211) seconds
2026/05/26-10:53:43  ... thread 1: (17000,291000) ops and (13873.3,17479.5) ops/second in (1.225379,16.648094) seconds
2026/05/26-10:53:43  ... thread 0: (17000,301000) ops and (13579.8,18056.7) ops/second in (1.251858,16.669725) seconds
2026/05/26-10:53:44  ... thread 2: (15000,306000) ops and (10876.4,16972.3) ops/second in (1.379127,18.029338) seconds
2026/05/26-10:53:44  ... thread 3: (17000,316000) ops and (12070.9,17509.3) ops/second in (1.408340,18.047590) seconds
2026/05/26-10:53:44  ... thread 0: (13000,314000) ops and (9439.1,17399.0) ops/second in (1.377255,18.046980) seconds
2026/05/26-10:53:44  ... thread 1: (17000,308000) ops and (12080.4,17058.7) ops/second in (1.407233,18.055327) seconds
2026/05/26-10:53:45  ... thread 2: (19000,325000) ops and (18961.3,17077.1) ops/second in (1.002043,19.031381) seconds
2026/05/26-10:53:45  ... thread 3: (17000,333000) ops and (16976.7,17481.3) ops/second in (1.001372,19.048962) seconds
2026/05/26-10:53:45  ... thread 0: (18000,332000) ops and (17683.4,17414.2) ops/second in (1.017901,19.064881) seconds
2026/05/26-10:53:45  ... thread 1: (20000,328000) ops and (19189.1,17174.9) ops/second in (1.042257,19.097584) seconds
2026/05/26-10:53:46  ... thread 3: (27000,360000) ops and (26706.5,17946.2) ops/second in (1.010988,20.059950) seconds
2026/05/26-10:53:47  ... thread 2: (29000,354000) ops and (17041.4,17074.1) ops/second in (1.701741,20.733122) seconds
2026/05/26-10:53:47  ... thread 1: (29000,357000) ops and (17596.6,17208.4) ops/second in (1.648045,20.745629) seconds
2026/05/26-10:53:47  ... thread 0: (27000,359000) ops and (15798.2,17281.3) ops/second in (1.709051,20.773932) seconds
2026/05/26-10:53:47  ... thread 3: (8000,368000) ops and (7917.2,17465.3) ops/second in (1.010460,21.070410) seconds
2026/05/26-10:53:48  ... thread 2: (30000,384000) ops and (29777.6,17662.8) ops/second in (1.007468,21.740590) seconds
2026/05/26-10:53:48  ... thread 1: (24000,381000) ops and (23538.8,17505.0) ops/second in (1.019593,21.765222) seconds
2026/05/26-10:53:48  ... thread 0: (25000,384000) ops and (24674.4,17625.1) ops/second in (1.013197,21.787129) seconds
2026/05/26-10:53:48  ... thread 3: (26000,394000) ops and (18177.9,17510.6) ops/second in (1.430306,22.500716) seconds
2026/05/26-10:53:49  ... thread 2: (11000,395000) ops and (10698.6,17348.3) ops/second in (1.028175,22.768765) seconds
2026/05/26-10:53:49  ... thread 1: (10000,391000) ops and (9857.8,17164.4) ops/second in (1.014427,22.779649) seconds
2026/05/26-10:53:49  ... thread 0: (12000,396000) ops and (11850.7,17368.6) ops/second in (1.012598,22.799727) seconds
2026/05/26-10:53:49  ... thread 3: (31000,425000) ops and (30963.7,18083.7) ops/second in (1.001172,23.501888) seconds
2026/05/26-10:53:50  ... thread 1: (25000,416000) ops and (17640.7,17192.3) ops/second in (1.417174,24.196823) seconds
2026/05/26-10:53:50  ... thread 2: (25000,420000) ops and (17214.9,17340.3) ops/second in (1.452234,24.220999) seconds
2026/05/26-10:53:50  ... thread 0: (20000,416000) ops and (14050.3,17173.6) ops/second in (1.423453,24.223180) seconds
2026/05/26-10:53:50  ... thread 3: (9000,434000) ops and (8943.9,17708.4) ops/second in (1.006276,24.508164) seconds
2026/05/26-10:53:51  ... thread 1: (33000,449000) ops and (32538.2,17809.7) ops/second in (1.014193,25.211016) seconds
2026/05/26-10:53:52  ... thread 2: (29000,449000) ops and (17112.4,17325.4) ops/second in (1.694680,25.915679) seconds
2026/05/26-10:53:52  ... thread 3: (22000,456000) ops and (15515.8,17588.5) ops/second in (1.417906,25.926070) seconds
2026/05/26-10:53:52  ... thread 0: (33000,449000) ops and (19401.0,17319.8) ops/second in (1.700945,25.924125) seconds
2026/05/26-10:53:52  ... thread 1: (12000,461000) ops and (11866.9,17580.5) ops/second in (1.011214,26.222230) seconds
2026/05/26-10:53:53  ... thread 2: (28000,477000) ops and (27603.9,17712.6) ops/second in (1.014348,26.930027) seconds
2026/05/26-10:53:53  ... thread 0: (30000,479000) ops and (29543.9,17780.5) ops/second in (1.015437,26.939562) seconds
2026/05/26-10:53:53  ... thread 3: (29000,485000) ops and (28243.1,17994.4) ops/second in (1.026799,26.952869) seconds
2026/05/26-10:53:53  ... thread 1: (23000,484000) ops and (22725.5,17771.7) ops/second in (1.012079,27.234309) seconds
2026/05/26-10:53:54  ... thread 3: (17000,502000) ops and (12245.0,17712.7) ops/second in (1.388318,28.341187) seconds
2026/05/26-10:53:54  ... thread 0: (17000,496000) ops and (12098.9,17498.9) ops/second in (1.405087,28.344649) seconds
2026/05/26-10:53:54  ... thread 2: (17000,494000) ops and (11993.5,17426.6) ops/second in (1.417433,28.347460) seconds
2026/05/26-10:53:54  ... thread 1: (15000,499000) ops and (13391.0,17598.6) ops/second in (1.120158,28.354467) seconds
2026/05/26-10:53:55  ... thread 3: (31000,533000) ops and (28831.9,18119.2) ops/second in (1.075197,29.416384) seconds
2026/05/26-10:53:55  ... thread 2: (30000,524000) ops and (26391.6,17772.2) ops/second in (1.136727,29.484187) seconds
2026/05/26-10:53:56  ... thread 0: (31000,527000) ops and (24856.0,17809.0) ops/second in (1.247186,29.591835) seconds
2026/05/26-10:53:56  ... thread 1: (32000,531000) ops and (19583.5,17706.8) ops/second in (1.634027,29.988494) seconds
2026/05/26-10:53:56  ... thread 2: (2000,526000) ops and (1948.0,17239.7) ops/second in (1.026698,30.510885) seconds
2026/05/26-10:53:57  ... thread 3: (3000,536000) ops and (2107.1,17380.0) ops/second in (1.423730,30.840114) seconds
2026/05/26-10:53:57  ... thread 1: (1000,532000) ops and (936.2,17130.0) ops/second in (1.068126,31.056620) seconds
2026/05/26-10:53:57  ... thread 0: (2000,529000) ops and (1346.7,17022.3) ops/second in (1.485096,31.076931) seconds
2026/05/26-10:53:58  ... thread 0: (2000,531000) ops and (1753.3,16481.7) ops/second in (1.140687,32.217618) seconds
2026/05/26-10:53:58  ... thread 3: (2000,538000) ops and (1433.8,16689.9) ops/second in (1.394884,32.234998) seconds
2026/05/26-10:53:58  ... thread 2: (2000,528000) ops and (1129.0,16355.7) ops/second in (1.771433,32.282318) seconds
2026/05/26-10:53:58  ... thread 1: (4000,536000) ops and (3248.0,16600.5) ops/second in (1.231544,32.288164) seconds
2026/05/26-10:53:59  ... thread 0: (27000,558000) ops and (25757.2,16774.0) ops/second in (1.048249,33.265867) seconds
2026/05/26-10:53:59  ... thread 3: (26000,564000) ops and (24919.5,16948.0) ops/second in (1.043361,33.278359) seconds
2026/05/26-10:53:59  ... thread 1: (29000,565000) ops and (28963.3,16972.4) ops/second in (1.001267,33.289431) seconds
2026/05/26-10:53:59  ... thread 2: (27000,555000) ops and (26476.1,16665.6) ops/second in (1.019789,33.302107) seconds
2026/05/26-10:54:01  ... thread 3: (28000,592000) ops and (17080.9,16954.2) ops/second in (1.639255,34.917614) seconds
2026/05/26-10:54:01  ... thread 1: (32000,597000) ops and (19655.6,17097.5) ops/second in (1.628036,34.917467) seconds
2026/05/26-10:54:01  ... thread 0: (30000,588000) ops and (17915.5,16828.7) ops/second in (1.674528,34.940395) seconds
2026/05/26-10:54:01  ... thread 2: (32000,587000) ops and (19211.6,16786.9) ops/second in (1.665662,34.967769) seconds
2026/05/26-10:54:02  ... thread 3: (32000,624000) ops and (31904.5,17371.6) ops/second in (1.002992,35.920606) seconds
2026/05/26-10:54:02  ... thread 1: (31000,628000) ops and (30355.0,17474.2) ops/second in (1.021247,35.938714) seconds
2026/05/26-10:54:02  ... thread 0: (31000,619000) ops and (30933.9,17221.9) ops/second in (1.002137,35.942532) seconds
2026/05/26-10:54:02  ... thread 2: (28000,615000) ops and (25678.5,17055.8) ops/second in (1.090406,36.058175) seconds
2026/05/26-10:54:03  ... thread 1: (15000,643000) ops and (12285.8,17303.7) ops/second in (1.220922,37.159636) seconds
2026/05/26-10:54:03  ... thread 2: (17000,632000) ops and (14764.3,16984.9) ops/second in (1.151423,37.209598) seconds
2026/05/26-10:54:04  ... thread 3: (18000,642000) ops and (10989.5,17093.3) ops/second in (1.637922,37.558528) seconds
2026/05/26-10:54:04  ... thread 0: (19000,638000) ops and (10898.9,16929.4) ops/second in (1.743302,37.685834) seconds
2026/05/26-10:54:04  ... thread 1: (2000,645000) ops and (1523.3,16765.2) ops/second in (1.312903,38.472539) seconds
2026/05/26-10:54:05  ... thread 2: (2000,634000) ops and (1319.5,16371.7) ops/second in (1.515783,38.725381) seconds
2026/05/26-10:54:05  ... thread 0: (3000,641000) ops and (2457.5,16475.4) ops/second in (1.220756,38.906590) seconds
2026/05/26-10:54:05  ... thread 3: (2000,644000) ops and (1211.9,16424.9) ops/second in (1.650279,39.208807) seconds
2026/05/26-10:54:06  ... thread 1: (2000,647000) ops and (1247.3,16144.3) ops/second in (1.603425,40.075964) seconds
2026/05/26-10:54:06  ... thread 0: (3000,644000) ops and (2204.0,15992.9) ops/second in (1.361177,40.267767) seconds
2026/05/26-10:54:06  ... thread 2: (3000,637000) ops and (1911.8,15808.6) ops/second in (1.569240,40.294621) seconds
2026/05/26-10:54:06  ... thread 3: (1000,645000) ops and (867.3,15980.4) ops/second in (1.153022,40.361829) seconds
2026/05/26-10:54:07  ... thread 0: (3000,647000) ops and (2436.4,15590.7) ops/second in (1.231333,41.499100) seconds
2026/05/26-10:54:08  ... thread 3: (2000,647000) ops and (1696.0,15574.9) ops/second in (1.179264,41.541093) seconds
2026/05/26-10:54:08  ... thread 1: (2000,649000) ops and (1246.7,15570.9) ops/second in (1.604228,41.680192) seconds
2026/05/26-10:54:08  ... thread 2: (2000,639000) ops and (1372.4,15304.7) ops/second in (1.457291,41.751912) seconds
2026/05/26-10:54:09  ... thread 2: (2000,641000) ops and (1979.7,14989.9) ops/second in (1.010274,42.762186) seconds
2026/05/26-10:54:09  ... thread 1: (2000,651000) ops and (1723.7,15195.9) ops/second in (1.160270,42.840462) seconds
2026/05/26-10:54:09  ... thread 3: (2000,649000) ops and (1449.4,15120.8) ops/second in (1.379922,42.921015) seconds
2026/05/26-10:54:09  ... thread 0: (2000,649000) ops and (1253.8,15060.0) ops/second in (1.595135,43.094235) seconds
2026/05/26-10:54:10  ... thread 1: (2000,653000) ops and (1521.7,14788.9) ops/second in (1.314302,44.154764) seconds
2026/05/26-10:54:10  ... thread 3: (2000,651000) ops and (1561.0,14727.8) ops/second in (1.281255,44.202270) seconds
2026/05/26-10:54:10  ... thread 2: (3000,644000) ops and (2029.1,14556.7) ops/second in (1.478462,44.240648) seconds
2026/05/26-10:54:10  ... thread 0: (2000,651000) ops and (1514.9,14657.4) ops/second in (1.320215,44.414450) seconds
2026/05/26-10:54:12  ... thread 0: (3000,654000) ops and (2674.7,14362.2) ops/second in (1.121640,45.536090) seconds
2026/05/26-10:54:12  ... thread 3: (2000,653000) ops and (1337.1,14289.5) ops/second in (1.495778,45.698048) seconds
2026/05/26-10:54:12  ... thread 1: (2000,655000) ops and (1262.7,14320.5) ops/second in (1.583903,45.738667) seconds
2026/05/26-10:54:12  ... thread 2: (2000,646000) ops and (1152.9,14051.0) ops/second in (1.734746,45.975394) seconds
2026/05/26-10:54:13  ... thread 1: (2000,657000) ops and (1657.6,13995.0) ops/second in (1.206575,46.945242) seconds
2026/05/26-10:54:13  ... thread 3: (3000,656000) ops and (2232.0,13945.0) ops/second in (1.344070,47.042118) seconds
2026/05/26-10:54:14  ... thread 0: (2000,656000) ops and (996.0,13797.7) ops/second in (2.008060,47.544150) seconds
2026/05/26-10:54:14  ... thread 2: (1000,647000) ops and (539.1,13527.0) ops/second in (1.854778,47.830172) seconds
2026/05/26-10:54:14  ... thread 1: (1000,658000) ops and (856.7,13676.3) ops/second in (1.167219,48.112461) seconds
2026/05/26-10:54:14  ... thread 3: (2000,658000) ops and (1487.0,13598.7) ops/second in (1.345016,48.387134) seconds
2026/05/26-10:54:15  ... thread 1: (1000,659000) ops and (858.2,13373.2) ops/second in (1.165233,49.277694) seconds
2026/05/26-10:54:15  ... thread 0: (1000,657000) ops and (522.5,13284.0) ops/second in (1.913939,49.458089) seconds
2026/05/26-10:54:15  ... thread 2: (2000,649000) ops and (1175.0,13102.6) ops/second in (1.702149,49.532321) seconds
2026/05/26-10:54:16  ... thread 3: (2000,660000) ops and (1442.5,13260.0) ops/second in (1.386468,49.773602) seconds
2026/05/26-10:54:16  ... thread 1: (1000,660000) ops and (995.9,13126.0) ops/second in (1.004087,50.281781) seconds
2026/05/26-10:54:17  ... thread 2: (2000,651000) ops and (1256.2,12733.6) ops/second in (1.592079,51.124400) seconds
2026/05/26-10:54:17  ... thread 0: (1000,658000) ops and (560.0,12840.6) ops/second in (1.785698,51.243787) seconds
2026/05/26-10:54:18  ... thread 3: (2000,662000) ops and (1130.5,12843.7) ops/second in (1.769101,51.542703) seconds
2026/05/26-10:54:18  ... thread 1: (2000,662000) ops and (1189.8,12739.9) ops/second in (1.681008,51.962789) seconds
2026/05/26-10:54:18  ... thread 2: (1000,652000) ops and (994.7,12507.3) ops/second in (1.005346,52.129746) seconds
2026/05/26-10:54:18  ... thread 0: (2000,660000) ops and (1569.4,12567.1) ops/second in (1.274347,52.518134) seconds
2026/05/26-10:54:19  ... thread 3: (1000,663000) ops and (681.9,12507.3) ops/second in (1.466541,53.009244) seconds
2026/05/26-10:54:19  ... thread 1: (1000,663000) ops and (743.2,12437.1) ops/second in (1.345580,53.308369) seconds
2026/05/26-10:54:20  ... thread 2: (2000,654000) ops and (1134.6,12135.3) ops/second in (1.762695,53.892441) seconds
2026/05/26-10:54:20  ... thread 0: (1000,661000) ops and (614.1,12207.6) ops/second in (1.628459,54.146593) seconds
2026/05/26-10:54:20  ... thread 3: (1000,664000) ops and (812.2,12241.8) ops/second in (1.231174,54.240418) seconds
2026/05/26-10:54:20  ... thread 1: (2000,665000) ops and (1790.9,12218.6) ops/second in (1.116759,54.425128) seconds
2026/05/26-10:54:21  ... thread 0: (2000,663000) ops and (1466.5,11943.7) ops/second in (1.363751,55.510344) seconds
2026/05/26-10:54:22  ... thread 2: (1000,655000) ops and (567.0,11768.7) ops/second in (1.763668,55.656109) seconds
2026/05/26-10:54:22  ... thread 1: (2000,667000) ops and (1105.6,11861.1) ops/second in (1.808993,56.234121) seconds
2026/05/26-10:54:22  ... thread 3: (2000,666000) ops and (885.4,11787.8) ops/second in (2.258781,56.499199) seconds
2026/05/26-10:54:23  ... thread 2: (1000,656000) ops and (914.3,11559.5) ops/second in (1.093756,56.749865) seconds
2026/05/26-10:54:23  ... thread 0: (2000,665000) ops and (1605.2,11716.8) ops/second in (1.245918,56.756262) seconds
2026/05/26-10:54:23  ... thread 1: (18000,685000) ops and (17709.0,11965.0) ops/second in (1.016431,57.250552) seconds
2026/05/26-10:54:24  ... thread 3: (24000,690000) ops and (22894.5,11990.1) ops/second in (1.048286,57.547485) seconds
2026/05/26-10:54:24  ... thread 2: (30000,686000) ops and (29802.1,11877.5) ops/second in (1.006639,57.756504) seconds
2026/05/26-10:54:24  ... thread 0: (30000,695000) ops and (29407.2,12029.1) ops/second in (1.020158,57.776420) seconds
2026/05/26-10:54:24  ... thread 1: (22000,707000) ops and (21671.1,12134.1) ops/second in (1.015178,58.265730) seconds
2026/05/26-10:54:25  ... thread 3: (29000,719000) ops and (24651.8,12243.7) ops/second in (1.176387,58.723872) seconds
2026/05/26-10:54:25  ... thread 2: (25000,711000) ops and (24527.5,12096.8) ops/second in (1.019266,58.775770) seconds
2026/05/26-10:54:25  ... thread 0: (22000,717000) ops and (21385.4,12192.8) ops/second in (1.028738,58.805158) seconds
2026/05/26-10:54:26  ... thread 1: (28000,735000) ops and (20500.1,12325.7) ops/second in (1.365847,59.631577) seconds
2026/05/26-10:54:26  ... thread 3: (18000,737000) ops and (17354.7,12332.4) ops/second in (1.037181,59.761053) seconds
2026/05/26-10:54:26  ... thread 2: (18000,729000) ops and (17862.9,12194.0) ops/second in (1.007677,59.783447) seconds
2026/05/26-10:54:26  ... thread 0: (17000,734000) ops and (16535.2,12267.4) ops/second in (1.028111,59.833269) seconds
2026/05/26-10:54:27  ... thread 1: (32000,767000) ops and (31391.8,12646.1) ops/second in (1.019374,60.650951) seconds
2026/05/26-10:54:27  ... thread 2: (25000,754000) ops and (24087.8,12397.0) ops/second in (1.037871,60.821318) seconds
2026/05/26-10:54:27  ... thread 3: (29000,766000) ops and (27298.7,12593.8) ops/second in (1.062322,60.823375) seconds
2026/05/26-10:54:27  ... thread 0: (26000,760000) ops and (25984.1,12493.0) ops/second in (1.000613,60.833882) seconds
2026/05/26-10:54:28  ... thread 1: (17000,784000) ops and (16782.3,12714.1) ops/second in (1.012970,61.663921) seconds
2026/05/26-10:54:28  ... thread 2: (20000,774000) ops and (19986.8,12519.8) ops/second in (1.000660,61.821978) seconds
2026/05/26-10:54:28  ... thread 3: (19000,785000) ops and (18723.5,12694.4) ops/second in (1.014765,61.838140) seconds
2026/05/26-10:54:28  ... thread 0: (19000,779000) ops and (18495.4,12592.7) ops/second in (1.027280,61.861162) seconds
2026/05/26-10:54:29  ... thread 1: (32000,816000) ops and (28387.9,12995.5) ops/second in (1.127239,62.791160) seconds
2026/05/26-10:54:29  ... thread 2: (28000,802000) ops and (27672.6,12763.8) ops/second in (1.011833,62.833811) seconds
2026/05/26-10:54:29  ... thread 3: (30000,815000) ops and (29422.3,12965.8) ops/second in (1.019634,62.857774) seconds
2026/05/26-10:54:29  ... thread 0: (30000,809000) ops and (29252.1,12864.4) ops/second in (1.025567,62.886729) seconds
2026/05/26-10:54:30  ... thread 1: (32000,848000) ops and (31477.8,13289.9) ops/second in (1.016591,63.807751) seconds
2026/05/26-10:54:30  ... thread 2: (30000,832000) ops and (29901.7,13033.2) ops/second in (1.003286,63.837097) seconds
2026/05/26-10:54:30  ... thread 3: (30000,845000) ops and (29780.0,13231.0) ops/second in (1.007389,63.865163) seconds
2026/05/26-10:54:30  ... thread 0: (32000,841000) ops and (31782.7,13162.5) ops/second in (1.006837,63.893566) seconds
2026/05/26-10:54:31  ... thread 0: (13000,854000) ops and (10919.4,13121.5) ops/second in (1.190541,65.084107) seconds
2026/05/26-10:54:31  ... thread 3: (15000,860000) ops and (9879.9,13153.2) ops/second in (1.518228,65.383391) seconds
2026/05/26-10:54:31  ... thread 2: (16000,848000) ops and (10245.9,12966.6) ops/second in (1.561603,65.398700) seconds
2026/05/26-10:54:32  ... thread 1: (15000,863000) ops and (6630.2,13061.9) ops/second in (2.262389,66.070140) seconds
2026/05/26-10:54:32  ... thread 3: (2000,862000) ops and (1846.8,12969.0) ops/second in (1.082949,66.466340) seconds
2026/05/26-10:54:33  ... thread 2: (1000,849000) ops and (771.4,12729.6) ops/second in (1.296282,66.694982) seconds
2026/05/26-10:54:33  ... thread 0: (3000,857000) ops and (1727.0,12825.3) ops/second in (1.737140,66.821247) seconds
2026/05/26-10:54:34  ... thread 3: (1000,863000) ops and (927.7,12776.8) ops/second in (1.077981,67.544321) seconds
2026/05/26-10:54:34  ... thread 1: (2000,865000) ops and (1207.4,12771.9) ops/second in (1.656434,67.726574) seconds
2026/05/26-10:54:34  ... thread 2: (1000,850000) ops and (745.6,12493.3) ops/second in (1.341268,68.036250) seconds
2026/05/26-10:54:34  ... thread 0: (2000,859000) ops and (1574.0,12615.3) ops/second in (1.270682,68.091929) seconds
2026/05/26-10:54:35  ... thread 1: (1000,866000) ops and (749.7,12539.7) ops/second in (1.333943,69.060517) seconds
2026/05/26-10:54:35  ... thread 2: (1000,851000) ops and (853.2,12296.2) ops/second in (1.172021,69.208271) seconds
2026/05/26-10:54:35  ... thread 0: (3000,862000) ops and (2203.0,12411.1) ops/second in (1.361810,69.453739) seconds
2026/05/26-10:54:36  ... thread 3: (2000,865000) ops and (847.9,12374.3) ops/second in (2.358897,69.903218) seconds
2026/05/26-10:54:36  ... thread 2: (1000,852000) ops and (859.8,12107.2) ops/second in (1.163103,70.371374) seconds
2026/05/26-10:54:37  ... thread 0: (2000,864000) ops and (1234.4,12156.3) ops/second in (1.620274,71.074013) seconds
2026/05/26-10:54:38  ... thread 1: (2000,868000) ops and (759.6,12107.1) ops/second in (2.632957,71.693474) seconds
2026/05/26-10:54:38  ... thread 3: (2000,867000) ops and (1083.4,12083.7) ops/second in (1.846057,71.749275) seconds
2026/05/26-10:54:38  ... thread 2: (3000,855000) ops and (1885.6,11881.2) ops/second in (1.591042,71.962416) seconds
2026/05/26-10:54:38  ... thread 0: (2000,866000) ops and (1470.6,11955.7) ops/second in (1.359960,72.433973) seconds
2026/05/26-10:54:39  ... thread 3: (1000,868000) ops and (940.5,11921.0) ops/second in (1.063249,72.812524) seconds
2026/05/26-10:54:39  ... thread 2: (2000,857000) ops and (1932.2,11740.1) ops/second in (1.035112,72.997528) seconds
2026/05/26-10:54:39  ... thread 1: (1000,869000) ops and (631.1,11858.9) ops/second in (1.584538,73.278012) seconds
2026/05/26-10:54:40  ... thread 0: (2000,868000) ops and (1238.3,11721.9) ops/second in (1.615166,74.049139) seconds
2026/05/26-10:54:40  ... thread 2: (1000,858000) ops and (660.1,11514.9) ops/second in (1.514900,74.512428) seconds
