RocksDB:    version 11.3.0
2026/05/26-11:25:27  ... thread 3: (31000,173000) ops and (20003.0,23059.7) ops/second in (1.549769,7.502263) seconds
2026/05/26-11:25:27  ... thread 1: (33000,174000) ops and (21517.2,23178.7) ops/second in (1.533655,7.506881) seconds
2026/05/26-11:25:27  ... thread 0: (29000,163000) ops and (19088.4,21715.4) ops/second in (1.519249,7.506195) seconds
2026/05/26-11:25:27  ... thread 2: (31000,177000) ops and (19962.1,23527.3) ops/second in (1.552940,7.523168) seconds
2026/05/26-11:25:28  ... thread 1: (13000,187000) ops and (10887.9,21492.1) ops/second in (1.193985,8.700866) seconds
2026/05/26-11:25:28  ... thread 2: (18000,195000) ops and (15223.8,22399.6) ops/second in (1.182361,8.705529) seconds
2026/05/26-11:25:28  ... thread 0: (14000,177000) ops and (11618.1,20318.6) ops/second in (1.205015,8.711210) seconds
2026/05/26-11:25:28  ... thread 3: (17000,190000) ops and (13919.4,21780.1) ops/second in (1.221315,8.723578) seconds
2026/05/26-11:25:29  ... thread 3: (14000,204000) ops and (11926.6,20611.4) ops/second in (1.173850,9.897428) seconds
2026/05/26-11:25:29  ... thread 0: (15000,192000) ops and (12646.9,19399.3) ops/second in (1.186059,9.897269) seconds
2026/05/26-11:25:29  ... thread 2: (16000,211000) ops and (13367.6,21307.9) ops/second in (1.196924,9.902453) seconds
2026/05/26-11:25:29  ... thread 1: (17000,204000) ops and (13983.2,20571.6) ops/second in (1.215741,9.916607) seconds
2026/05/26-11:25:30  ... thread 2: (17000,228000) ops and (16904.3,20901.9) ops/second in (1.005661,10.908114) seconds
2026/05/26-11:25:30  ... thread 0: (16000,208000) ops and (15578.9,19040.1) ops/second in (1.027029,10.924298) seconds
2026/05/26-11:25:30  ... thread 3: (14000,218000) ops and (13548.8,19943.8) ops/second in (1.033299,10.930727) seconds
2026/05/26-11:25:30  ... thread 1: (14000,218000) ops and (13756.2,19937.2) ops/second in (1.017722,10.934329) seconds
2026/05/26-11:25:31  ... thread 2: (31000,259000) ops and (30854.2,21741.2) ops/second in (1.004726,11.912840) seconds
2026/05/26-11:25:32  ... thread 1: (31000,249000) ops and (20110.5,19958.6) ops/second in (1.541481,12.475810) seconds
2026/05/26-11:25:32  ... thread 0: (32000,240000) ops and (20290.7,19197.9) ops/second in (1.577076,12.501374) seconds
2026/05/26-11:25:32  ... thread 3: (31000,249000) ops and (19454.0,19881.5) ops/second in (1.593502,12.524229) seconds
2026/05/26-11:25:32  ... thread 2: (12000,271000) ops and (11952.9,20980.5) ops/second in (1.003939,12.916779) seconds
2026/05/26-11:25:33  ... thread 0: (18000,258000) ops and (14551.1,18779.5) ops/second in (1.237023,13.738397) seconds
2026/05/26-11:25:33  ... thread 3: (15000,264000) ops and (12207.1,19195.8) ops/second in (1.228796,13.753025) seconds
2026/05/26-11:25:33  ... thread 1: (14000,263000) ops and (10841.3,19103.4) ops/second in (1.291359,13.767169) seconds
2026/05/26-11:25:33  ... thread 2: (7000,278000) ops and (6994.6,19974.8) ops/second in (1.000774,13.917553) seconds
2026/05/26-11:25:34  ... thread 1: (15000,278000) ops and (12753.6,18603.6) ops/second in (1.176138,14.943307) seconds
2026/05/26-11:25:34  ... thread 3: (16000,280000) ops and (13243.3,18715.1) ops/second in (1.208154,14.961179) seconds
2026/05/26-11:25:34  ... thread 2: (11000,289000) ops and (10537.7,19316.3) ops/second in (1.043875,14.961428) seconds
2026/05/26-11:25:34  ... thread 0: (17000,275000) ops and (13904.7,18381.1) ops/second in (1.222611,14.961008) seconds
2026/05/26-11:25:35  ... thread 2: (14000,303000) ops and (11563.2,18735.9) ops/second in (1.210733,16.172161) seconds
2026/05/26-11:25:35  ... thread 0: (20000,295000) ops and (16526.4,18242.3) ops/second in (1.210186,16.171194) seconds
2026/05/26-11:25:35  ... thread 3: (14000,294000) ops and (11366.9,18156.2) ops/second in (1.231649,16.192828) seconds
2026/05/26-11:25:35  ... thread 1: (14000,292000) ops and (11220.4,18034.7) ops/second in (1.247730,16.191037) seconds
2026/05/26-11:25:37  ... thread 2: (16000,319000) ops and (12701.6,18299.8) ops/second in (1.259686,17.431847) seconds
2026/05/26-11:25:37  ... thread 3: (14000,308000) ops and (11258.6,17664.3) ops/second in (1.243497,17.436325) seconds
2026/05/26-11:25:37  ... thread 0: (14000,309000) ops and (11067.8,17721.8) ops/second in (1.264931,17.436125) seconds
2026/05/26-11:25:37  ... thread 1: (18000,310000) ops and (14049.7,17742.5) ops/second in (1.281164,17.472201) seconds
2026/05/26-11:25:38  ... thread 2: (24000,343000) ops and (23497.6,18587.5) ops/second in (1.021381,18.453228) seconds
2026/05/26-11:25:38  ... thread 3: (18000,326000) ops and (17590.8,17660.2) ops/second in (1.023262,18.459587) seconds
2026/05/26-11:25:38  ... thread 0: (21000,330000) ops and (20498.8,17875.9) ops/second in (1.024448,18.460573) seconds
2026/05/26-11:25:38  ... thread 1: (20000,330000) ops and (19776.0,17853.7) ops/second in (1.011327,18.483528) seconds
2026/05/26-11:25:39  ... thread 1: (26000,356000) ops and (17714.6,17843.5) ops/second in (1.467713,19.951241) seconds
2026/05/26-11:25:39  ... thread 3: (28000,354000) ops and (18452.7,17720.4) ops/second in (1.517390,19.976977) seconds
2026/05/26-11:25:39  ... thread 0: (25000,355000) ops and (16522.5,17773.4) ops/second in (1.513089,19.973662) seconds
2026/05/26-11:25:39  ... thread 2: (25000,368000) ops and (16397.7,18420.4) ops/second in (1.524600,19.977828) seconds
2026/05/26-11:25:41  ... thread 0: (33000,388000) ops and (21094.4,18014.6) ops/second in (1.564398,21.538060) seconds
2026/05/26-11:25:41  ... thread 1: (30000,386000) ops and (18872.6,17919.4) ops/second in (1.589602,21.540843) seconds
2026/05/26-11:25:41  ... thread 2: (31000,399000) ops and (19713.3,18514.8) ops/second in (1.572542,21.550370) seconds
2026/05/26-11:25:41  ... thread 3: (31000,385000) ops and (19560.0,17855.6) ops/second in (1.584867,21.561844) seconds
2026/05/26-11:25:42  ... thread 1: (29000,415000) ops and (19022.0,17992.3) ops/second in (1.524548,23.065391) seconds
2026/05/26-11:25:42  ... thread 2: (35000,434000) ops and (22983.9,18809.7) ops/second in (1.522804,23.073174) seconds
2026/05/26-11:25:42  ... thread 0: (31000,419000) ops and (20219.7,18161.2) ops/second in (1.533156,23.071216) seconds
2026/05/26-11:25:42  ... thread 3: (28000,413000) ops and (18451.4,17894.8) ops/second in (1.517499,23.079343) seconds
2026/05/26-11:25:43  ... thread 3: (29000,442000) ops and (25730.1,18259.6) ops/second in (1.127083,24.206426) seconds
2026/05/26-11:25:43  ... thread 2: (35000,469000) ops and (30776.6,19371.8) ops/second in (1.137229,24.210403) seconds
2026/05/26-11:25:43  ... thread 0: (28000,447000) ops and (24625.3,18464.8) ops/second in (1.137044,24.208260) seconds
2026/05/26-11:25:43  ... thread 1: (33000,448000) ops and (28076.0,18481.3) ops/second in (1.175380,24.240771) seconds
2026/05/26-11:25:44  ... thread 2: (17000,486000) ops and (16032.5,19231.7) ops/second in (1.060343,25.270746) seconds
2026/05/26-11:25:44  ... thread 3: (14000,456000) ops and (13140.7,18043.8) ops/second in (1.065391,25.271817) seconds
2026/05/26-11:25:44  ... thread 1: (15000,463000) ops and (14542.8,18320.5) ops/second in (1.031435,25.272206) seconds
2026/05/26-11:25:44  ... thread 0: (16000,463000) ops and (14739.0,18304.9) ops/second in (1.085552,25.293812) seconds
2026/05/26-11:25:46  ... thread 3: (33000,489000) ops and (30065.4,18544.2) ops/second in (1.097607,26.369424) seconds
2026/05/26-11:25:46  ... thread 1: (30000,493000) ops and (27325.6,18695.4) ops/second in (1.097873,26.370079) seconds
2026/05/26-11:25:46  ... thread 0: (30000,493000) ops and (27701.6,18690.7) ops/second in (1.082968,26.376780) seconds
2026/05/26-11:25:46  ... thread 2: (31000,517000) ops and (27721.2,19591.5) ops/second in (1.118277,26.389023) seconds
2026/05/26-11:25:47  ... thread 0: (32000,525000) ops and (28474.9,19090.5) ops/second in (1.123796,27.500576) seconds
2026/05/26-11:25:47  ... thread 3: (29000,518000) ops and (25441.3,18830.0) ops/second in (1.139877,27.509301) seconds
2026/05/26-11:25:47  ... thread 2: (32000,549000) ops and (18562.6,19528.4) ops/second in (1.723893,28.112916) seconds
2026/05/26-11:25:48  ... thread 1: (32000,525000) ops and (15746.3,18484.4) ops/second in (2.032218,28.402297) seconds
2026/05/26-11:25:48  ... thread 0: (4000,529000) ops and (3254.6,18413.1) ops/second in (1.229018,28.729594) seconds
2026/05/26-11:25:48  ... thread 3: (2000,520000) ops and (1164.1,17791.6) ops/second in (1.718020,29.227321) seconds
2026/05/26-11:25:49  ... thread 2: (2000,551000) ops and (1649.4,18789.1) ops/second in (1.212572,29.325488) seconds
2026/05/26-11:25:49  ... thread 0: (2000,531000) ops and (1634.1,17727.5) ops/second in (1.223897,29.953491) seconds
2026/05/26-11:25:49  ... thread 1: (2000,527000) ops and (1092.1,17430.9) ops/second in (1.831335,30.233632) seconds
2026/05/26-11:25:50  ... thread 3: (4000,524000) ops and (3574.0,17267.2) ops/second in (1.119194,30.346515) seconds
2026/05/26-11:25:50  ... thread 2: (1000,552000) ops and (941.2,18165.1) ops/second in (1.062516,30.388004) seconds
2026/05/26-11:25:50  ... thread 1: (1000,528000) ops and (932.8,16865.9) ops/second in (1.072057,31.305689) seconds
2026/05/26-11:25:51  ... thread 2: (2000,554000) ops and (1703.4,17552.7) ops/second in (1.174148,31.562152) seconds
2026/05/26-11:25:51  ... thread 0: (1000,532000) ops and (595.8,16818.4) ops/second in (1.678533,31.632024) seconds
2026/05/26-11:25:51  ... thread 3: (4000,528000) ops and (2928.6,16649.7) ops/second in (1.365826,31.712341) seconds
2026/05/26-11:25:51  ... thread 1: (18000,546000) ops and (17996.8,16901.0) ops/second in (1.000177,32.305866) seconds
2026/05/26-11:25:52  ... thread 2: (26000,580000) ops and (23081.3,17743.2) ops/second in (1.126454,32.688606) seconds
2026/05/26-11:25:52  ... thread 0: (24000,556000) ops and (22550.1,17005.0) ops/second in (1.064295,32.696319) seconds
2026/05/26-11:25:52  ... thread 3: (24000,552000) ops and (23988.9,16874.1) ops/second in (1.000462,32.712803) seconds
2026/05/26-11:25:53  ... thread 1: (24000,570000) ops and (23564.2,17104.6) ops/second in (1.018493,33.324359) seconds
2026/05/26-11:25:53  ... thread 2: (32000,612000) ops and (31691.8,18161.1) ops/second in (1.009726,33.698332) seconds
2026/05/26-11:25:53  ... thread 3: (30000,582000) ops and (25122.2,17164.6) ops/second in (1.194163,33.906966) seconds
2026/05/26-11:25:53  ... thread 0: (29000,585000) ops and (23721.8,17247.1) ops/second in (1.222503,33.918822) seconds
2026/05/26-11:25:54  ... thread 2: (15000,627000) ops and (11898.4,17935.3) ops/second in (1.260673,34.959005) seconds
2026/05/26-11:25:54  ... thread 1: (32000,602000) ops and (19562.1,17219.6) ops/second in (1.635820,34.960179) seconds
2026/05/26-11:25:54  ... thread 3: (17000,599000) ops and (15940.4,17127.3) ops/second in (1.066473,34.973439) seconds
2026/05/26-11:25:54  ... thread 0: (15000,600000) ops and (14073.9,17150.4) ops/second in (1.065802,34.984624) seconds
2026/05/26-11:25:55  ... thread 1: (30000,632000) ops and (29572.0,17567.9) ops/second in (1.014474,35.974653) seconds
2026/05/26-11:25:55  ... thread 3: (31000,630000) ops and (30528.5,17505.4) ops/second in (1.015443,35.988882) seconds
2026/05/26-11:25:55  ... thread 2: (28000,655000) ops and (26964.2,18195.7) ops/second in (1.038413,35.997418) seconds
2026/05/26-11:25:55  ... thread 0: (30000,630000) ops and (29390.1,17497.4) ops/second in (1.020751,36.005375) seconds
2026/05/26-11:25:56  ... thread 2: (3000,658000) ops and (2325.6,17646.7) ops/second in (1.290015,37.287433) seconds
2026/05/26-11:25:57  ... thread 1: (5000,637000) ops and (3605.6,17049.7) ops/second in (1.386742,37.361395) seconds
2026/05/26-11:25:57  ... thread 3: (3000,633000) ops and (2157.0,16934.3) ops/second in (1.390838,37.379720) seconds
2026/05/26-11:25:57  ... thread 0: (2000,632000) ops and (1049.3,16670.5) ops/second in (1.905986,37.911361) seconds
2026/05/26-11:25:58  ... thread 2: (2000,660000) ops and (1554.9,17110.1) ops/second in (1.286264,38.573697) seconds
2026/05/26-11:25:58  ... thread 0: (2000,634000) ops and (1714.0,16223.9) ops/second in (1.166861,39.078222) seconds
2026/05/26-11:25:58  ... thread 1: (2000,639000) ops and (1134.3,16332.4) ops/second in (1.763238,39.124633) seconds
2026/05/26-11:25:58  ... thread 3: (3000,636000) ops and (1682.8,16240.1) ops/second in (1.782711,39.162431) seconds
2026/05/26-11:25:59  ... thread 0: (3000,637000) ops and (2904.4,15880.9) ops/second in (1.032918,40.111140) seconds
2026/05/26-11:25:59  ... thread 2: (3000,663000) ops and (1793.0,16473.3) ops/second in (1.673206,40.246903) seconds
2026/05/26-11:26:00  ... thread 3: (2000,638000) ops and (1673.6,15808.7) ops/second in (1.195034,40.357465) seconds
2026/05/26-11:26:00  ... thread 1: (1000,640000) ops and (544.6,15624.7) ops/second in (1.836048,40.960681) seconds
2026/05/26-11:26:00  ... thread 0: (1000,638000) ops and (986.7,15513.8) ops/second in (1.013435,41.124575) seconds
2026/05/26-11:26:01  ... thread 2: (4000,667000) ops and (2942.7,16031.3) ops/second in (1.359276,41.606179) seconds
2026/05/26-11:26:01  ... thread 3: (2000,640000) ops and (1493.5,15349.0) ops/second in (1.339178,41.696643) seconds
2026/05/26-11:26:01  ... thread 1: (2000,642000) ops and (1532.7,15189.7) ops/second in (1.304862,42.265543) seconds
2026/05/26-11:26:02  ... thread 2: (3000,670000) ops and (2095.1,15567.6) ops/second in (1.431938,43.038117) seconds
2026/05/26-11:26:02  ... thread 0: (2000,640000) ops and (969.7,14819.2) ops/second in (2.062522,43.187097) seconds
2026/05/26-11:26:03  ... thread 3: (2000,642000) ops and (1206.6,14808.2) ops/second in (1.657590,43.354233) seconds
2026/05/26-11:26:03  ... thread 1: (3000,645000) ops and (2593.5,14854.1) ops/second in (1.156721,43.422264) seconds
2026/05/26-11:26:03  ... thread 0: (1000,641000) ops and (927.9,14481.0) ops/second in (1.077726,44.264823) seconds
2026/05/26-11:26:04  ... thread 2: (2000,672000) ops and (1550.7,15159.8) ops/second in (1.289729,44.327846) seconds
2026/05/26-11:26:04  ... thread 1: (2000,647000) ops and (1999.5,14564.7) ops/second in (1.000243,44.422507) seconds
2026/05/26-11:26:04  ... thread 3: (2000,644000) ops and (1816.9,14486.6) ops/second in (1.100766,44.454999) seconds
2026/05/26-11:26:05  ... thread 3: (2000,646000) ops and (1711.3,14159.3) ops/second in (1.168718,45.623717) seconds
2026/05/26-11:26:05  ... thread 1: (2000,649000) ops and (1542.3,14195.3) ops/second in (1.296796,45.719303) seconds
2026/05/26-11:26:05  ... thread 0: (2000,643000) ops and (1203.3,14000.5) ops/second in (1.662141,45.926964) seconds
2026/05/26-11:26:05  ... thread 2: (3000,675000) ops and (1729.6,14654.1) ops/second in (1.734501,46.062347) seconds
2026/05/26-11:26:06  ... thread 1: (2000,651000) ops and (1398.0,13807.0) ops/second in (1.430588,47.149891) seconds
2026/05/26-11:26:07  ... thread 0: (1000,644000) ops and (697.8,13598.0) ops/second in (1.433114,47.360078) seconds
2026/05/26-11:26:07  ... thread 3: (2000,648000) ops and (1070.3,13644.3) ops/second in (1.868635,47.492352) seconds
2026/05/26-11:26:07  ... thread 2: (2000,677000) ops and (1149.7,14162.6) ops/second in (1.739566,47.801913) seconds
2026/05/26-11:26:08  ... thread 1: (1000,652000) ops and (785.0,13464.5) ops/second in (1.273891,48.423782) seconds
2026/05/26-11:26:08  ... thread 0: (2000,646000) ops and (1785.7,13325.1) ops/second in (1.120035,48.480113) seconds
2026/05/26-11:26:08  ... thread 3: (1000,649000) ops and (701.8,13267.3) ops/second in (1.424948,48.917300) seconds
2026/05/26-11:26:08  ... thread 2: (1000,678000) ops and (670.0,13754.1) ops/second in (1.492612,49.294525) seconds
2026/05/26-11:26:09  ... thread 1: (1000,653000) ops and (889.8,13179.2) ops/second in (1.123902,49.547684) seconds
2026/05/26-11:26:09  ... thread 0: (2000,648000) ops and (1703.2,13050.2) ops/second in (1.174265,49.654378) seconds
2026/05/26-11:26:10  ... thread 2: (2000,680000) ops and (1280.2,13370.9) ops/second in (1.562222,50.856747) seconds
2026/05/26-11:26:10  ... thread 1: (1000,654000) ops and (707.5,12833.3) ops/second in (1.413426,50.961110) seconds
2026/05/26-11:26:10  ... thread 0: (2000,650000) ops and (1311.3,12700.4) ops/second in (1.525198,51.179576) seconds
2026/05/26-11:26:11  ... thread 3: (2000,651000) ops and (673.1,12546.1) ops/second in (2.971467,51.888767) seconds
2026/05/26-11:26:12  ... thread 0: (1000,651000) ops and (825.3,12425.7) ops/second in (1.211725,52.391301) seconds
2026/05/26-11:26:12  ... thread 1: (2000,656000) ops and (1219.6,12471.2) ops/second in (1.639938,52.601048) seconds
2026/05/26-11:26:12  ... thread 3: (2000,653000) ops and (1423.4,12252.8) ops/second in (1.405110,53.293877) seconds
2026/05/26-11:26:13  ... thread 0: (1000,652000) ops and (844.3,12169.7) ops/second in (1.184445,53.575746) seconds
2026/05/26-11:26:13  ... thread 2: (3000,683000) ops and (1039.9,12709.0) ops/second in (2.884808,53.741555) seconds
2026/05/26-11:26:13  ... thread 1: (2000,658000) ops and (1286.3,12150.1) ops/second in (1.554863,54.155911) seconds
2026/05/26-11:26:14  ... thread 3: (1000,654000) ops and (738.0,11967.3) ops/second in (1.355045,54.648922) seconds
2026/05/26-11:26:14  ... thread 0: (1000,653000) ops and (850.2,11926.5) ops/second in (1.176177,54.751923) seconds
2026/05/26-11:26:15  ... thread 1: (2000,660000) ops and (1624.7,11916.2) ops/second in (1.230995,55.386906) seconds
2026/05/26-11:26:15  ... thread 3: (1000,655000) ops and (943.1,11757.5) ops/second in (1.060299,55.709221) seconds
2026/05/26-11:26:15  ... thread 2: (2000,685000) ops and (991.4,12285.0) ops/second in (2.017444,55.758999) seconds
2026/05/26-11:26:15  ... thread 0: (1000,654000) ops and (990.2,11728.5) ops/second in (1.009857,55.761780) seconds
2026/05/26-11:26:16  ... thread 1: (20000,680000) ops and (16891.4,12020.3) ops/second in (1.184031,56.570937) seconds
2026/05/26-11:26:16  ... thread 3: (25000,680000) ops and (24521.8,11986.9) ops/second in (1.019501,56.728722) seconds
2026/05/26-11:26:16  ... thread 2: (27000,712000) ops and (26958.9,12543.9) ops/second in (1.001526,56.760525) seconds
2026/05/26-11:26:16  ... thread 0: (32000,686000) ops and (31537.8,12082.5) ops/second in (1.014657,56.776437) seconds
2026/05/26-11:26:17  ... thread 1: (28000,708000) ops and (27752.6,12296.0) ops/second in (1.008914,57.579851) seconds
2026/05/26-11:26:17  ... thread 3: (25000,705000) ops and (23273.3,12196.6) ops/second in (1.074192,57.802914) seconds
2026/05/26-11:26:17  ... thread 2: (27000,739000) ops and (25526.1,12781.4) ops/second in (1.057741,57.818266) seconds
2026/05/26-11:26:17  ... thread 0: (23000,709000) ops and (22120.5,12263.0) ops/second in (1.039761,57.816198) seconds
2026/05/26-11:26:18  ... thread 1: (18000,726000) ops and (16803.7,12378.3) ops/second in (1.071194,58.651045) seconds
2026/05/26-11:26:18  ... thread 2: (20000,759000) ops and (19938.4,12903.5) ops/second in (1.003090,58.821356) seconds
2026/05/26-11:26:18  ... thread 0: (19000,728000) ops and (18971.1,12377.2) ops/second in (1.001521,58.817719) seconds
2026/05/26-11:26:18  ... thread 3: (23000,728000) ops and (21879.8,12369.6) ops/second in (1.051199,58.854113) seconds
2026/05/26-11:26:19  ... thread 1: (29000,755000) ops and (28946.9,12656.6) ops/second in (1.001835,59.652880) seconds
2026/05/26-11:26:19  ... thread 2: (28000,787000) ops and (27012.0,13147.8) ops/second in (1.036576,59.857932) seconds
2026/05/26-11:26:19  ... thread 3: (24000,752000) ops and (23497.0,12559.4) ops/second in (1.021408,59.875521) seconds
2026/05/26-11:26:19  ... thread 0: (26000,754000) ops and (24463.1,12591.7) ops/second in (1.062824,59.880543) seconds
2026/05/26-11:26:20  ... thread 1: (30000,785000) ops and (29526.2,12939.1) ops/second in (1.016048,60.668928) seconds
2026/05/26-11:26:20  ... thread 3: (32000,784000) ops and (23555.0,12803.3) ops/second in (1.358524,61.234045) seconds
2026/05/26-11:26:20  ... thread 2: (32000,819000) ops and (22895.3,13370.2) ops/second in (1.397666,61.255598) seconds
2026/05/26-11:26:20  ... thread 0: (29000,783000) ops and (21071.4,12782.3) ops/second in (1.376270,61.256813) seconds
2026/05/26-11:26:21  ... thread 1: (21000,806000) ops and (18453.8,13040.6) ops/second in (1.137975,61.806903) seconds
2026/05/26-11:26:22  ... thread 0: (29000,812000) ops and (26386.7,13022.0) ops/second in (1.099040,62.355853) seconds
2026/05/26-11:26:22  ... thread 3: (32000,816000) ops and (28255.4,13083.9) ops/second in (1.132526,62.366571) seconds
2026/05/26-11:26:22  ... thread 2: (31000,850000) ops and (27799.8,13628.2) ops/second in (1.115116,62.370714) seconds
2026/05/26-11:26:22  ... thread 1: (32000,838000) ops and (29556.1,13324.9) ops/second in (1.082688,62.889591) seconds
2026/05/26-11:26:23  ... thread 0: (33000,845000) ops and (24814.3,13268.3) ops/second in (1.329877,63.685730) seconds
2026/05/26-11:26:23  ... thread 2: (28000,878000) ops and (18531.3,13744.2) ops/second in (1.510955,63.881669) seconds
2026/05/26-11:26:24  ... thread 3: (32000,848000) ops and (14732.0,13139.4) ops/second in (2.172139,64.538710) seconds
2026/05/26-11:26:24  ... thread 0: (1000,846000) ops and (806.6,13030.3) ops/second in (1.239794,64.925524) seconds
2026/05/26-11:26:24  ... thread 1: (17000,855000) ops and (8127.8,13157.7) ops/second in (2.091589,64.981180) seconds
2026/05/26-11:26:25  ... thread 2: (3000,881000) ops and (1799.1,13440.3) ops/second in (1.667480,65.549149) seconds
2026/05/26-11:26:25  ... thread 3: (2000,850000) ops and (1186.0,12835.0) ops/second in (1.686312,66.225022) seconds
2026/05/26-11:26:26  ... thread 1: (3000,858000) ops and (1799.6,12873.6) ops/second in (1.667064,66.648244) seconds
2026/05/26-11:26:26  ... thread 0: (1000,847000) ops and (509.6,12663.0) ops/second in (1.962382,66.887906) seconds
2026/05/26-11:26:26  ... thread 2: (2000,883000) ops and (1413.1,13186.1) ops/second in (1.415314,66.964463) seconds
2026/05/26-11:26:27  ... thread 3: (1000,851000) ops and (735.4,12591.6) ops/second in (1.359849,67.584871) seconds
2026/05/26-11:26:27  ... thread 1: (2000,860000) ops and (1382.8,12629.5) ops/second in (1.446316,68.094560) seconds
2026/05/26-11:26:27  ... thread 2: (1000,884000) ops and (843.9,12971.5) ops/second in (1.184964,68.149427) seconds
2026/05/26-11:26:28  ... thread 0: (2000,849000) ops and (1068.7,12347.4) ops/second in (1.871506,68.759412) seconds
2026/05/26-11:26:28  ... thread 3: (1000,852000) ops and (746.6,12361.4) ops/second in (1.339370,68.924241) seconds
2026/05/26-11:26:29  ... thread 2: (2000,886000) ops and (1252.2,12703.1) ops/second in (1.597234,69.746661) seconds
2026/05/26-11:26:29  ... thread 0: (2000,851000) ops and (1795.5,12179.2) ops/second in (1.113899,69.873311) seconds
2026/05/26-11:26:30  ... thread 1: (2000,862000) ops and (877.6,12248.9) ops/second in (2.278971,70.373531) seconds
2026/05/26-11:26:30  ... thread 3: (2000,854000) ops and (1124.6,12078.8) ops/second in (1.778386,70.702627) seconds
2026/05/26-11:26:30  ... thread 2: (1000,887000) ops and (695.6,12460.6) ops/second in (1.437683,71.184344) seconds
2026/05/26-11:26:31  ... thread 0: (3000,854000) ops and (1873.0,11948.2) ops/second in (1.601746,71.475057) seconds
2026/05/26-11:26:31  ... thread 3: (2000,856000) ops and (1552.6,11890.4) ops/second in (1.288196,71.990823) seconds
2026/05/26-11:26:31  ... thread 2: (1000,888000) ops and (956.8,12294.2) ops/second in (1.045111,72.229455) seconds
2026/05/26-11:26:32  ... thread 1: (2000,864000) ops and (1002.0,11938.7) ops/second in (1.995961,72.369492) seconds
2026/05/26-11:26:32  ... thread 0: (2000,856000) ops and (1139.1,11689.1) ops/second in (1.755699,73.230756) seconds
2026/05/26-11:26:33  ... thread 1: (2000,866000) ops and (1502.8,11750.3) ops/second in (1.330871,73.700363) seconds
2026/05/26-11:26:33  ... thread 3: (2000,858000) ops and (1103.8,11625.6) ops/second in (1.811862,73.802685) seconds
2026/05/26-11:26:34  ... thread 2: (2000,890000) ops and (934.4,11967.2) ops/second in (2.140418,74.369873) seconds
2026/05/26-11:26:35  ... thread 1: (2000,868000) ops and (1127.8,11500.7) ops/second in (1.773328,75.473691) seconds
2026/05/26-11:26:35  ... thread 3: (2000,860000) ops and (1071.0,11365.1) ops/second in (1.867353,75.670038) seconds
2026/05/26-11:26:35  ... thread 0: (2000,858000) ops and (798.4,11328.8) ops/second in (2.505118,75.735874) seconds
2026/05/26-11:26:35  ... thread 2: (3000,893000) ops and (1932.8,11762.1) ops/second in (1.552134,75.922007) seconds
2026/05/26-11:26:36  ... thread 1: (2000,870000) ops and (1843.6,11363.9) ops/second in (1.084827,76.558518) seconds
