RocksDB:    version 11.3.0
2026/05/26-11:31:15  ... thread 2: (17000,162000) ops and (16716.2,24240.7) ops/second in (1.016976,6.682977) seconds
2026/05/26-11:31:17  ... thread 0: (18000,163000) ops and (10349.4,19389.2) ops/second in (1.739239,8.406753) seconds
2026/05/26-11:31:17  ... thread 2: (15000,177000) ops and (8681.2,21044.3) ops/second in (1.727864,8.410841) seconds
2026/05/26-11:31:17  ... thread 1: (18000,178000) ops and (10347.0,21152.2) ops/second in (1.739638,8.415190) seconds
2026/05/26-11:31:17  ... thread 3: (16000,166000) ops and (9059.6,19686.8) ops/second in (1.766085,8.432055) seconds
2026/05/26-11:31:18  ... thread 1: (34000,212000) ops and (33892.0,22509.2) ops/second in (1.003186,9.418376) seconds
2026/05/26-11:31:18  ... thread 0: (28000,191000) ops and (27617.9,20274.7) ops/second in (1.013837,9.420590) seconds
2026/05/26-11:31:18  ... thread 3: (32000,198000) ops and (31970.8,20990.2) ops/second in (1.000913,9.432968) seconds
2026/05/26-11:31:18  ... thread 2: (22000,199000) ops and (21400.9,21083.1) ops/second in (1.027994,9.438835) seconds
2026/05/26-11:31:19  ... thread 3: (6000,204000) ops and (5995.9,19552.1) ops/second in (1.000686,10.433654) seconds
2026/05/26-11:31:19  ... thread 0: (11000,202000) ops and (10895.1,19366.8) ops/second in (1.009626,10.430216) seconds
2026/05/26-11:31:19  ... thread 1: (11000,223000) ops and (10722.4,21351.4) ops/second in (1.025889,10.444265) seconds
2026/05/26-11:31:19  ... thread 2: (7000,206000) ops and (6934.4,19716.1) ops/second in (1.009459,10.448294) seconds
2026/05/26-11:31:20  ... thread 3: (13000,217000) ops and (12876.6,18963.2) ops/second in (1.009584,11.443238) seconds
2026/05/26-11:31:20  ... thread 2: (9000,215000) ops and (8951.5,18771.2) ops/second in (1.005423,11.453717) seconds
2026/05/26-11:31:20  ... thread 0: (13000,215000) ops and (12720.2,18773.7) ops/second in (1.021995,11.452211) seconds
2026/05/26-11:31:20  ... thread 1: (10000,233000) ops and (9799.7,20323.3) ops/second in (1.020436,11.464701) seconds
2026/05/26-11:31:21  ... thread 3: (14000,231000) ops and (13588.8,18519.3) ops/second in (1.030259,12.473497) seconds
2026/05/26-11:31:21  ... thread 2: (13000,228000) ops and (12707.1,18274.0) ops/second in (1.023049,12.476766) seconds
2026/05/26-11:31:21  ... thread 1: (12000,245000) ops and (11837.2,19633.8) ops/second in (1.013750,12.478451) seconds
2026/05/26-11:31:21  ... thread 0: (14000,229000) ops and (13519.5,18338.0) ops/second in (1.035539,12.487750) seconds
2026/05/26-11:31:23  ... thread 0: (31000,260000) ops and (21475.6,18663.1) ops/second in (1.443499,13.931249) seconds
2026/05/26-11:31:23  ... thread 2: (29000,257000) ops and (19521.9,18406.7) ops/second in (1.485513,13.962279) seconds
2026/05/26-11:31:23  ... thread 1: (33000,278000) ops and (22200.4,19907.0) ops/second in (1.486462,13.964913) seconds
2026/05/26-11:31:23  ... thread 3: (31000,262000) ops and (20752.0,18758.1) ops/second in (1.493830,13.967327) seconds
2026/05/26-11:31:24  ... thread 0: (17000,277000) ops and (16797.0,18536.7) ops/second in (1.012084,14.943333) seconds
2026/05/26-11:31:24  ... thread 2: (15000,272000) ops and (14858.0,18167.4) ops/second in (1.009559,14.971838) seconds
2026/05/26-11:31:24  ... thread 3: (18000,280000) ops and (17821.0,18694.9) ops/second in (1.010044,14.977371) seconds
2026/05/26-11:31:24  ... thread 1: (21000,299000) ops and (20701.3,19960.8) ops/second in (1.014431,14.979344) seconds
2026/05/26-11:31:25  ... thread 0: (14000,291000) ops and (12161.6,18080.7) ops/second in (1.151166,16.094499) seconds
2026/05/26-11:31:25  ... thread 2: (12000,284000) ops and (10608.1,17636.4) ops/second in (1.131216,16.103054) seconds
2026/05/26-11:31:25  ... thread 1: (14000,313000) ops and (12391.5,19429.9) ops/second in (1.129808,16.109152) seconds
2026/05/26-11:31:25  ... thread 3: (14000,294000) ops and (12294.4,18242.6) ops/second in (1.138728,16.116099) seconds
2026/05/26-11:31:26  ... thread 1: (15000,328000) ops and (12976.1,18997.8) ops/second in (1.155969,17.265121) seconds
2026/05/26-11:31:26  ... thread 2: (14000,298000) ops and (11989.5,17254.6) ops/second in (1.167687,17.270741) seconds
2026/05/26-11:31:26  ... thread 0: (17000,308000) ops and (14456.4,17833.9) ops/second in (1.175946,17.270445) seconds
2026/05/26-11:31:26  ... thread 3: (15000,309000) ops and (12842.1,17877.7) ops/second in (1.168036,17.284135) seconds
2026/05/26-11:31:27  ... thread 3: (15000,324000) ops and (14346.1,17676.2) ops/second in (1.045579,18.329714) seconds
2026/05/26-11:31:27  ... thread 2: (13000,311000) ops and (12180.8,16959.3) ops/second in (1.067255,18.337996) seconds
2026/05/26-11:31:27  ... thread 1: (15000,343000) ops and (13864.8,18695.2) ops/second in (1.081876,18.346997) seconds
2026/05/26-11:31:27  ... thread 0: (20000,328000) ops and (18353.2,17864.8) ops/second in (1.089728,18.360173) seconds
2026/05/26-11:31:28  ... thread 1: (18000,361000) ops and (15327.2,18492.5) ops/second in (1.174386,19.521383) seconds
2026/05/26-11:31:28  ... thread 0: (12000,340000) ops and (10224.9,17405.7) ops/second in (1.173610,19.533783) seconds
2026/05/26-11:31:28  ... thread 3: (18000,342000) ops and (14863.0,17501.9) ops/second in (1.211062,19.540776) seconds
2026/05/26-11:31:28  ... thread 2: (14000,325000) ops and (11532.4,16622.4) ops/second in (1.213976,19.551972) seconds
2026/05/26-11:31:29  ... thread 1: (18000,379000) ops and (17997.6,18468.4) ops/second in (1.000132,20.521515) seconds
2026/05/26-11:31:29  ... thread 3: (20000,362000) ops and (19943.9,17621.1) ops/second in (1.002813,20.543589) seconds
2026/05/26-11:31:29  ... thread 2: (22000,347000) ops and (21961.6,16882.6) ops/second in (1.001749,20.553721) seconds
2026/05/26-11:31:29  ... thread 0: (20000,360000) ops and (19446.1,17507.8) ops/second in (1.028484,20.562267) seconds
2026/05/26-11:31:30  ... thread 1: (16000,395000) ops and (15898.2,18348.3) ops/second in (1.006402,21.527917) seconds
2026/05/26-11:31:30  ... thread 3: (16000,378000) ops and (15806.9,17535.9) ops/second in (1.012219,21.555808) seconds
2026/05/26-11:31:30  ... thread 2: (15000,362000) ops and (14792.0,16784.3) ops/second in (1.014065,21.567786) seconds
2026/05/26-11:31:30  ... thread 0: (14000,374000) ops and (13875.7,17337.9) ops/second in (1.008959,21.571226) seconds
2026/05/26-11:31:31  ... thread 1: (14000,409000) ops and (13625.2,18133.1) ops/second in (1.027507,22.555424) seconds
2026/05/26-11:31:31  ... thread 3: (12000,390000) ops and (11718.4,17272.0) ops/second in (1.024033,22.579841) seconds
2026/05/26-11:31:31  ... thread 2: (11000,373000) ops and (10832.5,16516.7) ops/second in (1.015462,22.583248) seconds
2026/05/26-11:31:31  ... thread 0: (14000,388000) ops and (13398.0,17155.9) ops/second in (1.044929,22.616155) seconds
2026/05/26-11:31:32  ... thread 1: (21000,430000) ops and (20715.3,18244.2) ops/second in (1.013743,23.569167) seconds
2026/05/26-11:31:32  ... thread 2: (27000,400000) ops and (26910.7,16958.8) ops/second in (1.003319,23.586567) seconds
2026/05/26-11:31:32  ... thread 3: (25000,415000) ops and (24660.7,17589.5) ops/second in (1.013758,23.593599) seconds
2026/05/26-11:31:32  ... thread 0: (20000,408000) ops and (19947.0,17274.4) ops/second in (1.002657,23.618812) seconds
2026/05/26-11:31:34  ... thread 0: (20000,428000) ops and (16834.0,17253.3) ops/second in (1.188075,24.806887) seconds
2026/05/26-11:31:34  ... thread 2: (23000,423000) ops and (18657.1,17043.2) ops/second in (1.232777,24.819344) seconds
2026/05/26-11:31:34  ... thread 3: (23000,438000) ops and (18734.5,17646.1) ops/second in (1.227680,24.821279) seconds
2026/05/26-11:31:34  ... thread 1: (23000,453000) ops and (18126.7,18238.2) ops/second in (1.268846,24.838013) seconds
2026/05/26-11:31:35  ... thread 0: (35000,463000) ops and (34502.3,17930.9) ops/second in (1.014425,25.821312) seconds
2026/05/26-11:31:35  ... thread 2: (29000,452000) ops and (28744.7,17500.2) ops/second in (1.008880,25.828224) seconds
2026/05/26-11:31:35  ... thread 1: (31000,484000) ops and (30745.7,18726.1) ops/second in (1.008272,25.846285) seconds
2026/05/26-11:31:35  ... thread 3: (33000,471000) ops and (32073.4,18220.4) ops/second in (1.028890,25.850169) seconds
2026/05/26-11:31:36  ... thread 1: (14000,498000) ops and (12186.6,18447.8) ops/second in (1.148802,26.995087) seconds
2026/05/26-11:31:36  ... thread 2: (14000,466000) ops and (11916.8,17257.3) ops/second in (1.174811,27.003035) seconds
2026/05/26-11:31:36  ... thread 3: (15000,486000) ops and (12997.6,17997.2) ops/second in (1.154056,27.004225) seconds
2026/05/26-11:31:36  ... thread 0: (15000,478000) ops and (12530.1,17691.6) ops/second in (1.197118,27.018430) seconds
2026/05/26-11:31:37  ... thread 3: (34000,520000) ops and (31513.8,18516.5) ops/second in (1.078891,28.083116) seconds
2026/05/26-11:31:37  ... thread 1: (30000,528000) ops and (27458.5,18798.3) ops/second in (1.092556,28.087643) seconds
2026/05/26-11:31:37  ... thread 0: (29000,507000) ops and (26980.3,18047.0) ops/second in (1.074859,28.093289) seconds
2026/05/26-11:31:37  ... thread 2: (32000,498000) ops and (29138.5,17721.6) ops/second in (1.098204,28.101239) seconds
2026/05/26-11:31:38  ... thread 3: (29000,549000) ops and (19094.3,18546.1) ops/second in (1.518774,29.601890) seconds
2026/05/26-11:31:38  ... thread 1: (32000,560000) ops and (21130.5,18917.6) ops/second in (1.514399,29.602042) seconds
2026/05/26-11:31:38  ... thread 0: (33000,540000) ops and (21883.2,18242.4) ops/second in (1.508003,29.601292) seconds
2026/05/26-11:31:38  ... thread 2: (30000,528000) ops and (19683.7,17822.6) ops/second in (1.524101,29.625340) seconds
2026/05/26-11:31:39  ... thread 3: (33000,582000) ops and (32527.6,19009.4) ops/second in (1.014524,30.616414) seconds
2026/05/26-11:31:39  ... thread 1: (31000,591000) ops and (30509.0,19302.3) ops/second in (1.016092,30.618134) seconds
2026/05/26-11:31:39  ... thread 0: (37000,577000) ops and (36016.2,18838.6) ops/second in (1.027315,30.628607) seconds
2026/05/26-11:31:39  ... thread 2: (30000,558000) ops and (29654.8,18213.3) ops/second in (1.011639,30.636979) seconds
2026/05/26-11:31:40  ... thread 3: (26000,608000) ops and (25427.4,19216.8) ops/second in (1.022519,31.638933) seconds
2026/05/26-11:31:40  ... thread 1: (30000,621000) ops and (29205.8,19623.7) ops/second in (1.027194,31.645328) seconds
2026/05/26-11:31:40  ... thread 2: (33000,591000) ops and (32389.5,18669.5) ops/second in (1.018849,31.655828) seconds
2026/05/26-11:31:40  ... thread 0: (29000,606000) ops and (28240.7,19143.6) ops/second in (1.026885,31.655492) seconds
2026/05/26-11:31:41  ... thread 1: (33000,654000) ops and (32661.3,20027.1) ops/second in (1.010371,32.655699) seconds
2026/05/26-11:31:41  ... thread 3: (33000,641000) ops and (32315.1,19626.4) ops/second in (1.021195,32.660128) seconds
2026/05/26-11:31:41  ... thread 2: (25000,616000) ops and (24890.7,18860.9) ops/second in (1.004392,32.660220) seconds
2026/05/26-11:31:42  ... thread 0: (29000,635000) ops and (18493.6,19112.9) ops/second in (1.568111,33.223603) seconds
2026/05/26-11:31:43  ... thread 1: (4000,658000) ops and (3091.2,19381.6) ops/second in (1.293993,33.949692) seconds
2026/05/26-11:31:43  ... thread 2: (3000,619000) ops and (1938.9,18095.5) ops/second in (1.547270,34.207490) seconds
2026/05/26-11:31:43  ... thread 0: (4000,639000) ops and (3757.2,18636.1) ops/second in (1.064610,34.288213) seconds
2026/05/26-11:31:43  ... thread 3: (3000,644000) ops and (1532.3,18603.1) ops/second in (1.957808,34.617936) seconds
2026/05/26-11:31:44  ... thread 1: (2000,660000) ops and (1532.0,18720.7) ops/second in (1.305469,35.255161) seconds
2026/05/26-11:31:44  ... thread 2: (3000,622000) ops and (2467.7,17559.1) ops/second in (1.215707,35.423197) seconds
2026/05/26-11:31:44  ... thread 0: (3000,642000) ops and (2209.3,18010.4) ops/second in (1.357880,35.646093) seconds
2026/05/26-11:31:45  ... thread 3: (2000,646000) ops and (1499.2,17968.4) ops/second in (1.334054,35.951990) seconds
2026/05/26-11:31:45  ... thread 0: (3000,645000) ops and (2711.9,17549.9) ops/second in (1.106229,36.752322) seconds
2026/05/26-11:31:46  ... thread 2: (2000,624000) ops and (1179.9,16811.1) ops/second in (1.695071,37.118268) seconds
2026/05/26-11:31:46  ... thread 1: (3000,663000) ops and (1599.4,17855.8) ops/second in (1.875648,37.130809) seconds
2026/05/26-11:31:46  ... thread 3: (4000,650000) ops and (2275.1,17236.7) ops/second in (1.758195,37.710185) seconds
2026/05/26-11:31:47  ... thread 0: (2000,647000) ops and (1814.8,17091.8) ops/second in (1.102026,37.854348) seconds
2026/05/26-11:31:47  ... thread 2: (3000,627000) ops and (2710.7,16402.9) ops/second in (1.106706,38.224974) seconds
2026/05/26-11:31:48  ... thread 1: (2000,665000) ops and (1139.6,17101.3) ops/second in (1.755042,38.885851) seconds
2026/05/26-11:31:48  ... thread 3: (4000,654000) ops and (3033.7,16756.9) ops/second in (1.318517,39.028702) seconds
2026/05/26-11:31:48  ... thread 0: (1000,648000) ops and (836.4,16594.1) ops/second in (1.195592,39.049940) seconds
2026/05/26-11:31:48  ... thread 2: (4000,631000) ops and (2698.3,15891.2) ops/second in (1.482436,39.707410) seconds
2026/05/26-11:31:49  ... thread 1: (2000,667000) ops and (1731.4,16657.9) ops/second in (1.155152,40.041003) seconds
2026/05/26-11:31:49  ... thread 3: (2000,656000) ops and (1857.9,16357.0) ops/second in (1.076507,40.105209) seconds
2026/05/26-11:31:50  ... thread 1: (2000,669000) ops and (1963.6,16293.4) ops/second in (1.018514,41.059517) seconds
2026/05/26-11:31:50  ... thread 0: (3000,651000) ops and (1477.9,15847.2) ops/second in (2.029950,41.079890) seconds
2026/05/26-11:31:50  ... thread 2: (4000,635000) ops and (2314.6,15325.0) ops/second in (1.728137,41.435547) seconds
2026/05/26-11:31:50  ... thread 3: (3000,659000) ops and (2229.1,15898.3) ops/second in (1.345823,41.451032) seconds
2026/05/26-11:31:51  ... thread 2: (4000,639000) ops and (3797.7,15039.3) ops/second in (1.053261,42.488808) seconds
2026/05/26-11:31:51  ... thread 0: (3000,654000) ops and (1990.5,15356.8) ops/second in (1.507165,42.587055) seconds
2026/05/26-11:31:51  ... thread 1: (2000,671000) ops and (1177.2,15692.8) ops/second in (1.698986,42.758503) seconds
2026/05/26-11:31:52  ... thread 3: (3000,662000) ops and (1856.6,15371.5) ops/second in (1.615821,43.066853) seconds
2026/05/26-11:31:52  ... thread 0: (3000,657000) ops and (2567.3,15015.2) ops/second in (1.168558,43.755613) seconds
2026/05/26-11:31:53  ... thread 1: (1000,672000) ops and (922.2,15327.5) ops/second in (1.084341,43.842844) seconds
2026/05/26-11:31:53  ... thread 3: (3000,665000) ops and (2941.1,15083.9) ops/second in (1.020022,44.086875) seconds
2026/05/26-11:31:53  ... thread 2: (4000,643000) ops and (2209.6,14515.0) ops/second in (1.810259,44.299067) seconds
2026/05/26-11:31:53  ... thread 0: (14000,671000) ops and (13784.6,14987.3) ops/second in (1.015625,44.771238) seconds
2026/05/26-11:31:54  ... thread 1: (16000,688000) ops and (15015.8,15320.1) ops/second in (1.065541,44.908385) seconds
2026/05/26-11:31:54  ... thread 3: (23000,688000) ops and (22616.0,15253.7) ops/second in (1.016981,45.103856) seconds
2026/05/26-11:31:54  ... thread 2: (27000,670000) ops and (26847.3,14788.7) ops/second in (1.005686,45.304753) seconds
2026/05/26-11:31:55  ... thread 0: (28000,699000) ops and (26710.6,15255.5) ops/second in (1.048273,45.819511) seconds
2026/05/26-11:31:55  ... thread 1: (28000,716000) ops and (27840.5,15594.3) ops/second in (1.005730,45.914115) seconds
2026/05/26-11:31:55  ... thread 3: (24000,712000) ops and (23961.0,15442.8) ops/second in (1.001629,46.105485) seconds
2026/05/26-11:31:55  ... thread 2: (31000,701000) ops and (28554.5,15110.9) ops/second in (1.085645,46.390398) seconds
2026/05/26-11:31:56  ... thread 0: (30000,729000) ops and (16581.6,15305.9) ops/second in (1.809238,47.628749) seconds
2026/05/26-11:31:56  ... thread 2: (15000,716000) ops and (10768.7,14984.3) ops/second in (1.392921,47.783319) seconds
2026/05/26-11:31:57  ... thread 1: (30000,746000) ops and (14326.1,15539.0) ops/second in (2.094078,48.008193) seconds
2026/05/26-11:31:57  ... thread 3: (21000,733000) ops and (9917.2,15200.2) ops/second in (2.117532,48.223017) seconds
2026/05/26-11:31:57  ... thread 0: (2000,731000) ops and (1835.1,15004.5) ops/second in (1.089883,48.718632) seconds
2026/05/26-11:31:58  ... thread 2: (3000,719000) ops and (2334.9,14653.1) ops/second in (1.284857,49.068176) seconds
2026/05/26-11:31:58  ... thread 3: (2000,735000) ops and (1864.2,14910.0) ops/second in (1.072822,49.295839) seconds
2026/05/26-11:31:58  ... thread 0: (2000,733000) ops and (1929.6,14732.2) ops/second in (1.036467,49.755099) seconds
2026/05/26-11:31:59  ... thread 1: (4000,750000) ops and (2106.1,15027.8) ops/second in (1.899241,49.907434) seconds
2026/05/26-11:31:59  ... thread 3: (3000,738000) ops and (2075.0,14544.3) ops/second in (1.445806,50.741645) seconds
2026/05/26-11:32:00  ... thread 2: (2000,721000) ops and (1146.5,14189.4) ops/second in (1.744374,50.812550) seconds
2026/05/26-11:32:00  ... thread 0: (2000,735000) ops and (1586.4,14407.3) ops/second in (1.260734,51.015833) seconds
2026/05/26-11:32:00  ... thread 1: (5000,755000) ops and (2909.9,14624.5) ops/second in (1.718293,51.625727) seconds
2026/05/26-11:32:01  ... thread 0: (2000,737000) ops and (1746.7,14129.4) ops/second in (1.145039,52.160872) seconds
2026/05/26-11:32:01  ... thread 2: (3000,724000) ops and (2198.0,13875.7) ops/second in (1.364872,52.177422) seconds
2026/05/26-11:32:01  ... thread 3: (4000,742000) ops and (2603.6,14193.3) ops/second in (1.536360,52.278005) seconds
2026/05/26-11:32:02  ... thread 1: (2000,757000) ops and (1667.7,14330.3) ops/second in (1.199285,52.825012) seconds
2026/05/26-11:32:02  ... thread 2: (2000,726000) ops and (1880.9,13636.2) ops/second in (1.063301,53.240723) seconds
2026/05/26-11:32:02  ... thread 3: (2000,744000) ops and (1774.0,13931.2) ops/second in (1.127378,53.405383) seconds
2026/05/26-11:32:02  ... thread 0: (3000,740000) ops and (2029.4,13795.9) ops/second in (1.478249,53.639121) seconds
2026/05/26-11:32:03  ... thread 1: (4000,761000) ops and (3184.5,14071.5) ops/second in (1.256079,54.081091) seconds
2026/05/26-11:32:03  ... thread 3: (2000,746000) ops and (1881.8,13696.1) ops/second in (1.062824,54.468207) seconds
2026/05/26-11:32:03  ... thread 2: (2000,728000) ops and (1524.6,13344.9) ops/second in (1.311810,54.552533) seconds
2026/05/26-11:32:04  ... thread 0: (2000,742000) ops and (1451.2,13486.7) ops/second in (1.378145,55.017266) seconds
2026/05/26-11:32:04  ... thread 1: (3000,764000) ops and (2842.7,13856.5) ops/second in (1.055344,55.136435) seconds
2026/05/26-11:32:04  ... thread 2: (2000,730000) ops and (1718.3,13102.0) ops/second in (1.163956,55.716489) seconds
2026/05/26-11:32:05  ... thread 1: (2000,766000) ops and (1744.8,13609.9) ops/second in (1.146292,56.282727) seconds
2026/05/26-11:32:05  ... thread 3: (2000,748000) ops and (1073.0,13278.4) ops/second in (1.863894,56.332101) seconds
2026/05/26-11:32:05  ... thread 0: (3000,745000) ops and (1860.3,13155.6) ops/second in (1.612666,56.629932) seconds
2026/05/26-11:32:06  ... thread 2: (5000,735000) ops and (3349.5,12847.6) ops/second in (1.492759,57.209248) seconds
2026/05/26-11:32:06  ... thread 3: (3000,751000) ops and (2865.6,13088.4) ops/second in (1.046886,57.378987) seconds
2026/05/26-11:32:06  ... thread 1: (1000,767000) ops and (893.6,13362.0) ops/second in (1.119055,57.401782) seconds
2026/05/26-11:32:06  ... thread 0: (3000,748000) ops and (2820.2,12965.0) ops/second in (1.063743,57.693675) seconds
2026/05/26-11:32:07  ... thread 2: (1000,736000) ops and (840.3,12602.9) ops/second in (1.190088,58.399336) seconds
2026/05/26-11:32:07  ... thread 3: (2000,753000) ops and (1804.8,12874.6) ops/second in (1.108139,58.487126) seconds
2026/05/26-11:32:07  ... thread 0: (3000,751000) ops and (2971.9,12793.2) ops/second in (1.009466,58.703141) seconds
2026/05/26-11:32:07  ... thread 1: (3000,770000) ops and (2220.0,13105.7) ops/second in (1.351379,58.753161) seconds
2026/05/26-11:32:08  ... thread 2: (2000,738000) ops and (1618.7,12375.3) ops/second in (1.235525,59.634861) seconds
2026/05/26-11:32:09  ... thread 0: (2000,753000) ops and (1789.5,12587.6) ops/second in (1.117626,59.820767) seconds
2026/05/26-11:32:09  ... thread 1: (4000,774000) ops and (3335.6,12910.3) ops/second in (1.199198,59.952359) seconds
2026/05/26-11:32:09  ... thread 3: (2000,755000) ops and (1173.7,12543.4) ops/second in (1.703985,60.191111) seconds
2026/05/26-11:32:10  ... thread 2: (2000,740000) ops and (1561.3,12147.9) ops/second in (1.280976,60.915837) seconds
2026/05/26-11:32:10  ... thread 1: (4000,778000) ops and (3369.8,12725.0) ops/second in (1.187011,61.139370) seconds
2026/05/26-11:32:10  ... thread 0: (3000,756000) ops and (2226.6,12359.4) ops/second in (1.347368,61.168135) seconds
2026/05/26-11:32:10  ... thread 3: (1000,756000) ops and (766.9,12293.7) ops/second in (1.304008,61.495119) seconds
2026/05/26-11:32:11  ... thread 1: (2000,780000) ops and (1996.3,12552.1) ops/second in (1.001831,62.141201) seconds
2026/05/26-11:32:11  ... thread 2: (3000,743000) ops and (2238.1,11934.5) ops/second in (1.340434,62.256271) seconds
2026/05/26-11:32:11  ... thread 3: (2000,758000) ops and (1948.2,12123.8) ops/second in (1.026603,62.521722) seconds
2026/05/26-11:32:12  ... thread 0: (3000,759000) ops and (1799.2,12079.2) ops/second in (1.667406,62.835541) seconds
2026/05/26-11:32:12  ... thread 2: (2000,745000) ops and (1984.3,11776.0) ops/second in (1.007932,63.264203) seconds
2026/05/26-11:32:12  ... thread 1: (3000,783000) ops and (2561.5,12367.2) ops/second in (1.171203,63.312404) seconds
2026/05/26-11:32:13  ... thread 3: (3000,761000) ops and (1944.4,11878.6) ops/second in (1.542854,64.064576) seconds
2026/05/26-11:32:13  ... thread 0: (3000,762000) ops and (2271.7,11877.3) ops/second in (1.320601,64.156142) seconds
2026/05/26-11:32:13  ... thread 1: (2000,785000) ops and (1864.9,12192.3) ops/second in (1.072450,64.384854) seconds
2026/05/26-11:32:13  ... thread 2: (2000,747000) ops and (1595.4,11578.2) ops/second in (1.253601,64.517804) seconds
2026/05/26-11:32:14  ... thread 3: (1000,762000) ops and (963.8,11704.7) ops/second in (1.037576,65.102152) seconds
2026/05/26-11:32:14  ... thread 0: (4000,766000) ops and (2928.2,11690.7) ops/second in (1.366012,65.522154) seconds
2026/05/26-11:32:14  ... thread 1: (2000,787000) ops and (1734.4,12008.3) ops/second in (1.153113,65.537967) seconds
2026/05/26-11:32:14  ... thread 2: (3000,750000) ops and (2797.5,11434.6) ops/second in (1.072402,65.590206) seconds
2026/05/26-11:32:15  ... thread 3: (1000,763000) ops and (677.5,11460.2) ops/second in (1.475942,66.578094) seconds
2026/05/26-11:32:15  ... thread 1: (2000,789000) ops and (1781.7,11836.1) ops/second in (1.122531,66.660498) seconds
2026/05/26-11:32:15  ... thread 0: (2000,768000) ops and (1634.4,11506.3) ops/second in (1.223659,66.745813) seconds
2026/05/26-11:32:16  ... thread 2: (5000,755000) ops and (3898.4,11290.1) ops/second in (1.282564,66.872770) seconds
2026/05/26-11:32:16  ... thread 3: (2000,765000) ops and (1662.5,11286.3) ops/second in (1.202993,67.781087) seconds
2026/05/26-11:32:17  ... thread 2: (3000,758000) ops and (2353.6,11122.9) ops/second in (1.274654,68.147424) seconds
2026/05/26-11:32:17  ... thread 1: (3000,792000) ops and (1933.4,11610.8) ops/second in (1.551703,68.212201) seconds
2026/05/26-11:32:17  ... thread 0: (2000,770000) ops and (1308.9,11278.1) ops/second in (1.528049,68.273862) seconds
2026/05/26-11:32:18  ... thread 3: (2000,767000) ops and (1872.8,11140.3) ops/second in (1.067913,68.849000) seconds
2026/05/26-11:32:18  ... thread 1: (2000,794000) ops and (1784.8,11452.0) ops/second in (1.120590,69.332791) seconds
2026/05/26-11:32:18  ... thread 2: (3000,761000) ops and (1974.1,10923.4) ops/second in (1.519682,69.667106) seconds
2026/05/26-11:32:18  ... thread 0: (2000,772000) ops and (1337.6,11065.1) ops/second in (1.495184,69.769046) seconds
2026/05/26-11:32:19  ... thread 3: (4000,771000) ops and (3982.9,11037.4) ops/second in (1.004283,69.853283) seconds
