RocksDB:    version 11.3.0
2026/05/26-10:42:33  ... thread 1: (27000,212000) ops and (26660.1,19614.9) ops/second in (1.012751,10.808128) seconds
2026/05/26-10:42:35  ... thread 3: (20000,233000) ops and (9889.7,18191.7) ops/second in (2.022309,12.808048) seconds
2026/05/26-10:42:35  ... thread 1: (20000,232000) ops and (9989.6,18110.6) ops/second in (2.002074,12.810202) seconds
2026/05/26-10:42:35  ... thread 0: (22000,240000) ops and (10827.5,18725.6) ops/second in (2.031855,12.816669) seconds
2026/05/26-10:42:35  ... thread 2: (23000,232000) ops and (11303.2,18076.2) ops/second in (2.034823,12.834578) seconds
2026/05/26-10:42:38  ... thread 2: (32000,264000) ops and (14432.1,17539.4) ops/second in (2.217285,15.051863) seconds
2026/05/26-10:42:38  ... thread 3: (29000,262000) ops and (12891.8,17399.9) ops/second in (2.249497,15.057545) seconds
2026/05/26-10:42:38  ... thread 1: (31000,263000) ops and (13718.1,17451.9) ops/second in (2.259783,15.069985) seconds
2026/05/26-10:42:38  ... thread 0: (31000,271000) ops and (13754.7,17982.2) ops/second in (2.253774,15.070443) seconds
2026/05/26-10:42:39  ... thread 2: (24000,288000) ops and (23741.5,17929.7) ops/second in (1.010887,16.062750) seconds
2026/05/26-10:42:39  ... thread 0: (22000,293000) ops and (21772.2,18220.4) ops/second in (1.010462,16.080905) seconds
2026/05/26-10:42:39  ... thread 3: (23000,285000) ops and (22332.3,17715.7) ops/second in (1.029897,16.087442) seconds
2026/05/26-10:42:39  ... thread 1: (25000,288000) ops and (24305.0,17889.8) ops/second in (1.028595,16.098580) seconds
2026/05/26-10:42:40  ... thread 0: (20000,313000) ops and (11861.5,17616.9) ops/second in (1.686125,17.767030) seconds
2026/05/26-10:42:40  ... thread 2: (24000,312000) ops and (14003.6,17551.2) ops/second in (1.713844,17.776594) seconds
2026/05/26-10:42:40  ... thread 3: (23000,308000) ops and (13584.6,17322.3) ops/second in (1.693091,17.780533) seconds
2026/05/26-10:42:40  ... thread 1: (25000,313000) ops and (14808.7,17597.3) ops/second in (1.688201,17.786781) seconds
2026/05/26-10:42:42  ... thread 1: (18000,331000) ops and (14569.1,17400.7) ops/second in (1.235495,19.022276) seconds
2026/05/26-10:42:42  ... thread 0: (13000,326000) ops and (10311.5,17132.9) ops/second in (1.260733,19.027763) seconds
2026/05/26-10:42:42  ... thread 2: (16000,328000) ops and (12688.4,17229.1) ops/second in (1.260992,19.037586) seconds
2026/05/26-10:42:42  ... thread 3: (16000,324000) ops and (12521.4,17000.4) ops/second in (1.277809,19.058342) seconds
2026/05/26-10:42:43  ... thread 0: (17000,343000) ops and (16804.1,17116.3) ops/second in (1.011658,20.039421) seconds
2026/05/26-10:42:43  ... thread 2: (20000,348000) ops and (19866.0,17361.5) ops/second in (1.006743,20.044329) seconds
2026/05/26-10:42:43  ... thread 3: (20000,344000) ops and (19973.9,17148.9) ops/second in (1.001307,20.059649) seconds
2026/05/26-10:42:43  ... thread 1: (19000,350000) ops and (18156.1,17440.0) ops/second in (1.046479,20.068755) seconds
2026/05/26-10:42:44  ... thread 2: (15000,363000) ops and (14517.1,17222.1) ops/second in (1.033261,21.077590) seconds
2026/05/26-10:42:44  ... thread 3: (22000,366000) ops and (21456.4,17358.3) ops/second in (1.025337,21.084986) seconds
2026/05/26-10:42:44  ... thread 0: (14000,357000) ops and (13424.1,16933.6) ops/second in (1.042901,21.082322) seconds
2026/05/26-10:42:44  ... thread 1: (13000,363000) ops and (12624.9,17205.0) ops/second in (1.029715,21.098470) seconds
2026/05/26-10:42:45  ... thread 2: (15000,378000) ops and (14914.1,17117.0) ops/second in (1.005757,22.083347) seconds
2026/05/26-10:42:45  ... thread 0: (14000,371000) ops and (13945.5,16797.8) ops/second in (1.003907,22.086229) seconds
2026/05/26-10:42:45  ... thread 3: (14000,380000) ops and (13916.8,17201.6) ops/second in (1.005982,22.090968) seconds
2026/05/26-10:42:45  ... thread 1: (15000,378000) ops and (14879.2,17099.0) ops/second in (1.008117,22.106587) seconds
2026/05/26-10:42:47  ... thread 2: (29000,407000) ops and (10181.2,16324.6) ops/second in (2.848400,24.931747) seconds
2026/05/26-10:42:48  ... thread 1: (29000,407000) ops and (10201.8,16313.1) ops/second in (2.842646,24.949233) seconds
2026/05/26-10:42:48  ... thread 0: (25000,396000) ops and (8732.7,15872.4) ops/second in (2.862794,24.949023) seconds
2026/05/26-10:42:48  ... thread 3: (30000,410000) ops and (10469.4,16428.6) ops/second in (2.865481,24.956449) seconds
2026/05/26-10:42:49  ... thread 2: (36000,443000) ops and (18934.3,16509.5) ops/second in (1.901309,26.833056) seconds
2026/05/26-10:42:49  ... thread 1: (29000,436000) ops and (15371.8,16246.9) ops/second in (1.886575,26.835808) seconds
2026/05/26-10:42:49  ... thread 0: (31000,427000) ops and (16364.0,15907.1) ops/second in (1.894405,26.843428) seconds
2026/05/26-10:42:49  ... thread 3: (29000,439000) ops and (15322.1,16350.6) ops/second in (1.892695,26.849144) seconds
2026/05/26-10:42:50  ... thread 2: (33000,476000) ops and (32518.5,17092.9) ops/second in (1.014807,27.847863) seconds
2026/05/26-10:42:50  ... thread 1: (35000,471000) ops and (34537.0,16912.5) ops/second in (1.013407,27.849215) seconds
2026/05/26-10:42:50  ... thread 3: (29000,468000) ops and (28730.7,16799.2) ops/second in (1.009374,27.858518) seconds
2026/05/26-10:42:50  ... thread 0: (40000,467000) ops and (38989.6,16756.8) ops/second in (1.025915,27.869343) seconds
2026/05/26-10:42:52  ... thread 1: (30000,501000) ops and (27370.8,17308.5) ops/second in (1.096058,28.945273) seconds
2026/05/26-10:42:52  ... thread 0: (26000,493000) ops and (23827.4,17023.2) ops/second in (1.091181,28.960524) seconds
2026/05/26-10:42:52  ... thread 2: (26000,502000) ops and (23060.4,17325.1) ops/second in (1.127474,28.975337) seconds
2026/05/26-10:42:52  ... thread 3: (30000,498000) ops and (26854.3,17186.8) ops/second in (1.117141,28.975659) seconds
2026/05/26-10:42:53  ... thread 1: (27000,528000) ops and (26611.1,17623.6) ops/second in (1.014615,29.959888) seconds
2026/05/26-10:42:53  ... thread 0: (27000,520000) ops and (26754.1,17350.8) ops/second in (1.009190,29.969714) seconds
2026/05/26-10:42:53  ... thread 3: (26000,524000) ops and (25883.4,17478.2) ops/second in (1.004503,29.980162) seconds
2026/05/26-10:42:53  ... thread 2: (27000,529000) ops and (26657.3,17640.3) ops/second in (1.012854,29.988191) seconds
2026/05/26-10:42:54  ... thread 1: (24000,552000) ops and (23984.0,17829.1) ops/second in (1.000666,30.960554) seconds
2026/05/26-10:42:54  ... thread 0: (25000,545000) ops and (24567.7,17587.8) ops/second in (1.017598,30.987312) seconds
2026/05/26-10:42:54  ... thread 3: (25000,549000) ops and (24611.8,17712.0) ops/second in (1.015773,30.995935) seconds
2026/05/26-10:42:54  ... thread 2: (23000,552000) ops and (22164.4,17791.6) ops/second in (1.037701,31.025892) seconds
2026/05/26-10:42:55  ... thread 1: (28000,580000) ops and (16600.6,17765.7) ops/second in (1.686690,32.647244) seconds
2026/05/26-10:42:55  ... thread 2: (26000,578000) ops and (15954.4,17699.9) ops/second in (1.629644,32.655536) seconds
2026/05/26-10:42:55  ... thread 3: (26000,575000) ops and (15461.0,17596.2) ops/second in (1.681647,32.677582) seconds
2026/05/26-10:42:55  ... thread 0: (26000,571000) ops and (15386.0,17474.0) ops/second in (1.689853,32.677165) seconds
2026/05/26-10:42:56  ... thread 1: (30000,610000) ops and (29657.9,18123.1) ops/second in (1.011534,33.658778) seconds
2026/05/26-10:42:56  ... thread 3: (29000,604000) ops and (28732.6,17929.8) ops/second in (1.009308,33.686890) seconds
2026/05/26-10:42:56  ... thread 2: (29000,607000) ops and (28060.6,18017.7) ops/second in (1.033477,33.689013) seconds
2026/05/26-10:42:56  ... thread 0: (32000,603000) ops and (31451.8,17896.0) ops/second in (1.017429,33.694594) seconds
2026/05/26-10:42:57  ... thread 2: (20000,627000) ops and (19708.1,18067.2) ops/second in (1.014812,34.703825) seconds
2026/05/26-10:42:57  ... thread 1: (26000,636000) ops and (24931.6,18327.7) ops/second in (1.042854,34.701632) seconds
2026/05/26-10:42:57  ... thread 3: (24000,628000) ops and (23572.3,18095.4) ops/second in (1.018145,34.705035) seconds
2026/05/26-10:42:57  ... thread 0: (21000,624000) ops and (20785.3,17980.2) ops/second in (1.010330,34.704924) seconds
2026/05/26-10:42:58  ... thread 1: (8000,644000) ops and (6907.7,17958.8) ops/second in (1.158132,35.859764) seconds
2026/05/26-10:42:58  ... thread 2: (10000,637000) ops and (8607.1,17760.7) ops/second in (1.161837,35.865662) seconds
2026/05/26-10:42:58  ... thread 3: (10000,638000) ops and (8548.4,17784.1) ops/second in (1.169805,35.874840) seconds
2026/05/26-10:42:58  ... thread 0: (10000,634000) ops and (8576.4,17674.5) ops/second in (1.165991,35.870915) seconds
2026/05/26-10:42:59  ... thread 1: (12000,656000) ops and (11238.3,17764.5) ops/second in (1.067774,36.927538) seconds
2026/05/26-10:43:00  ... thread 3: (15000,653000) ops and (13937.3,17672.0) ops/second in (1.076248,36.951088) seconds
2026/05/26-10:43:00  ... thread 0: (20000,654000) ops and (16716.3,17643.6) ops/second in (1.196440,37.067355) seconds
2026/05/26-10:43:00  ... thread 2: (19000,656000) ops and (13707.5,17609.9) ops/second in (1.386099,37.251761) seconds
2026/05/26-10:43:01  ... thread 1: (3000,659000) ops and (2351.5,17249.8) ops/second in (1.275799,38.203337) seconds
2026/05/26-10:43:01  ... thread 0: (2000,656000) ops and (1633.1,17131.5) ops/second in (1.224683,38.292038) seconds
2026/05/26-10:43:01  ... thread 2: (1000,657000) ops and (899.0,17125.4) ops/second in (1.112398,38.364159) seconds
2026/05/26-10:43:01  ... thread 3: (2000,655000) ops and (1300.9,17018.1) ops/second in (1.537437,38.488525) seconds
2026/05/26-10:43:02  ... thread 1: (1000,660000) ops and (964.7,16819.6) ops/second in (1.036630,39.239967) seconds
2026/05/26-10:43:02  ... thread 2: (1000,658000) ops and (908.0,16672.8) ops/second in (1.101335,39.465494) seconds
2026/05/26-10:43:02  ... thread 0: (3000,659000) ops and (1913.1,16532.8) ops/second in (1.568158,39.860196) seconds
2026/05/26-10:43:03  ... thread 3: (2000,657000) ops and (1066.1,16276.7) ops/second in (1.875983,40.364508) seconds
2026/05/26-10:43:03  ... thread 1: (3000,663000) ops and (2472.7,16389.3) ops/second in (1.213230,40.453197) seconds
2026/05/26-10:43:03  ... thread 2: (3000,661000) ops and (2420.1,16238.7) ops/second in (1.239612,40.705106) seconds
2026/05/26-10:43:04  ... thread 0: (1000,660000) ops and (921.2,16118.9) ops/second in (1.085491,40.945687) seconds
2026/05/26-10:43:05  ... thread 2: (2000,663000) ops and (1512.1,15775.3) ops/second in (1.322645,42.027751) seconds
2026/05/26-10:43:05  ... thread 3: (3000,660000) ops and (1757.5,15687.6) ops/second in (1.706967,42.071475) seconds
2026/05/26-10:43:05  ... thread 1: (2000,665000) ops and (1111.4,15738.6) ops/second in (1.799510,42.252707) seconds
2026/05/26-10:43:05  ... thread 0: (3000,663000) ops and (1583.3,15476.0) ops/second in (1.894791,42.840478) seconds
2026/05/26-10:43:06  ... thread 3: (2000,662000) ops and (1770.4,15323.7) ops/second in (1.129680,43.201155) seconds
2026/05/26-10:43:06  ... thread 2: (2000,665000) ops and (1687.2,15388.8) ops/second in (1.185415,43.213166) seconds
2026/05/26-10:43:06  ... thread 1: (2000,667000) ops and (1699.6,15358.2) ops/second in (1.176740,43.429447) seconds
2026/05/26-10:43:06  ... thread 0: (4000,667000) ops and (3922.4,15207.4) ops/second in (1.019788,43.860266) seconds
2026/05/26-10:43:07  ... thread 3: (15000,677000) ops and (14819.0,15312.1) ops/second in (1.012213,44.213368) seconds
2026/05/26-10:43:07  ... thread 2: (18000,683000) ops and (17006.8,15427.5) ops/second in (1.058403,44.271569) seconds
2026/05/26-10:43:07  ... thread 1: (20000,687000) ops and (19875.9,15460.5) ops/second in (1.006245,44.435692) seconds
2026/05/26-10:43:08  ... thread 0: (34000,701000) ops and (29679.9,15575.8) ops/second in (1.145556,45.005822) seconds
2026/05/26-10:43:08  ... thread 3: (35000,712000) ops and (34259.4,15740.0) ops/second in (1.021617,45.234985) seconds
2026/05/26-10:43:08  ... thread 2: (36000,719000) ops and (35871.4,15880.7) ops/second in (1.003586,45.275155) seconds
2026/05/26-10:43:08  ... thread 1: (27000,714000) ops and (22787.5,15650.8) ops/second in (1.184858,45.620550) seconds
2026/05/26-10:43:09  ... thread 3: (23000,735000) ops and (15973.2,15747.2) ops/second in (1.439915,46.674900) seconds
2026/05/26-10:43:09  ... thread 0: (29000,730000) ops and (17349.1,15639.3) ops/second in (1.671560,46.677382) seconds
2026/05/26-10:43:09  ... thread 2: (15000,734000) ops and (10546.2,15718.2) ops/second in (1.422308,46.697463) seconds
2026/05/26-10:43:09  ... thread 1: (15000,729000) ops and (13846.1,15609.0) ops/second in (1.083337,46.703887) seconds
2026/05/26-10:43:10  ... thread 3: (29000,764000) ops and (28479.4,16019.1) ops/second in (1.018280,47.693180) seconds
2026/05/26-10:43:10  ... thread 2: (27000,761000) ops and (26889.4,15953.4) ops/second in (1.004115,47.701578) seconds
2026/05/26-10:43:10  ... thread 0: (28000,758000) ops and (27114.8,15887.6) ops/second in (1.032647,47.710029) seconds
2026/05/26-10:43:10  ... thread 1: (32000,761000) ops and (31051.5,15942.4) ops/second in (1.030545,47.734432) seconds
2026/05/26-10:43:11  ... thread 2: (34000,795000) ops and (29670.4,16275.1) ops/second in (1.145922,48.847500) seconds
2026/05/26-10:43:11  ... thread 1: (32000,793000) ops and (28671.4,16233.2) ops/second in (1.116093,48.850525) seconds
2026/05/26-10:43:11  ... thread 3: (27000,791000) ops and (23256.4,16191.1) ops/second in (1.160969,48.854149) seconds
2026/05/26-10:43:11  ... thread 0: (38000,796000) ops and (33319.2,16294.6) ops/second in (1.140485,48.850514) seconds
2026/05/26-10:43:13  ... thread 3: (20000,811000) ops and (18116.6,16233.6) ops/second in (1.103958,49.958107) seconds
2026/05/26-10:43:13  ... thread 2: (15000,810000) ops and (10439.2,16108.4) ops/second in (1.436885,50.284385) seconds
2026/05/26-10:43:13  ... thread 0: (16000,812000) ops and (10496.7,16119.2) ops/second in (1.524283,50.374797) seconds
2026/05/26-10:43:14  ... thread 1: (16000,809000) ops and (7013.4,15821.8) ops/second in (2.281362,51.131887) seconds
2026/05/26-10:43:15  ... thread 2: (3000,813000) ops and (1784.2,15644.9) ops/second in (1.681454,51.965839) seconds
2026/05/26-10:43:15  ... thread 3: (5000,816000) ops and (2402.7,15680.5) ops/second in (2.080966,52.039073) seconds
2026/05/26-10:43:15  ... thread 0: (1000,813000) ops and (472.5,15488.3) ops/second in (2.116408,52.491205) seconds
2026/05/26-10:43:15  ... thread 1: (4000,813000) ops and (2483.2,15414.5) ops/second in (1.610806,52.742693) seconds
2026/05/26-10:43:16  ... thread 3: (2000,818000) ops and (1711.3,15373.7) ops/second in (1.168696,53.207769) seconds
2026/05/26-10:43:16  ... thread 2: (3000,816000) ops and (1670.8,15178.2) ops/second in (1.795563,53.761402) seconds
2026/05/26-10:43:16  ... thread 0: (2000,815000) ops and (1494.2,15140.3) ops/second in (1.338547,53.829752) seconds
2026/05/26-10:43:17  ... thread 1: (3000,816000) ops and (2062.2,15056.1) ops/second in (1.454755,54.197448) seconds
2026/05/26-10:43:17  ... thread 3: (3000,821000) ops and (1939.6,14994.2) ops/second in (1.546695,54.754464) seconds
2026/05/26-10:43:18  ... thread 0: (3000,818000) ops and (2495.7,14864.1) ops/second in (1.202070,55.031822) seconds
2026/05/26-10:43:18  ... thread 2: (2000,818000) ops and (1248.4,14775.1) ops/second in (1.601988,55.363390) seconds
2026/05/26-10:43:18  ... thread 1: (3000,819000) ops and (2528.9,14787.7) ops/second in (1.186265,55.383713) seconds
2026/05/26-10:43:19  ... thread 3: (2000,823000) ops and (1517.0,14677.3) ops/second in (1.318372,56.072836) seconds
2026/05/26-10:43:19  ... thread 0: (2000,820000) ops and (1643.4,14578.1) ops/second in (1.216967,56.248789) seconds
2026/05/26-10:43:19  ... thread 1: (4000,823000) ops and (3336.7,14545.1) ops/second in (1.198800,56.582513) seconds
2026/05/26-10:43:19  ... thread 2: (2000,820000) ops and (1537.2,14471.1) ops/second in (1.301105,56.664495) seconds
2026/05/26-10:43:20  ... thread 3: (2000,825000) ops and (1693.9,14409.6) ops/second in (1.180683,57.253519) seconds
2026/05/26-10:43:20  ... thread 0: (3000,823000) ops and (2178.2,14281.7) ops/second in (1.377262,57.626051) seconds
2026/05/26-10:43:20  ... thread 2: (2000,822000) ops and (1845.9,14234.3) ops/second in (1.083470,57.747965) seconds
2026/05/26-10:43:21  ... thread 1: (3000,826000) ops and (2004.9,14222.0) ops/second in (1.496334,58.078847) seconds
2026/05/26-10:43:21  ... thread 3: (2000,827000) ops and (1532.3,14122.6) ops/second in (1.305202,58.558721) seconds
2026/05/26-10:43:21  ... thread 0: (3000,826000) ops and (2533.7,14045.2) ops/second in (1.184023,58.810074) seconds
2026/05/26-10:43:22  ... thread 2: (2000,824000) ops and (1560.1,13959.0) ops/second in (1.281953,59.029918) seconds
2026/05/26-10:43:23  ... thread 1: (2000,828000) ops and (1067.2,13810.8) ops/second in (1.874079,59.952926) seconds
2026/05/26-10:43:23  ... thread 0: (1000,827000) ops and (833.5,13781.1) ops/second in (1.199706,60.009780) seconds
2026/05/26-10:43:23  ... thread 2: (3000,827000) ops and (2667.2,13747.9) ops/second in (1.124770,60.154688) seconds
2026/05/26-10:43:23  ... thread 3: (1000,828000) ops and (566.2,13725.7) ops/second in (1.766281,60.325002) seconds
2026/05/26-10:43:24  ... thread 0: (1000,828000) ops and (904.9,13548.3) ops/second in (1.105066,61.114846) seconds
2026/05/26-10:43:24  ... thread 1: (2000,830000) ops and (1535.0,13549.7) ops/second in (1.302959,61.255885) seconds
2026/05/26-10:43:24  ... thread 2: (2000,829000) ops and (1550.3,13491.8) ops/second in (1.290066,61.444754) seconds
2026/05/26-10:43:24  ... thread 3: (1000,829000) ops and (675.7,13413.2) ops/second in (1.480005,61.805007) seconds
2026/05/26-10:43:25  ... thread 0: (1000,829000) ops and (908.1,13324.5) ops/second in (1.101256,62.216102) seconds
2026/05/26-10:43:25  ... thread 1: (3000,833000) ops and (2112.8,13290.6) ops/second in (1.419919,62.675804) seconds
2026/05/26-10:43:25  ... thread 2: (2000,831000) ops and (1386.8,13214.2) ops/second in (1.442135,62.886889) seconds
2026/05/26-10:43:26  ... thread 3: (2000,831000) ops and (1083.3,13055.5) ops/second in (1.846211,63.651218) seconds
2026/05/26-10:43:27  ... thread 1: (2000,835000) ops and (1590.2,13060.4) ops/second in (1.257713,63.933517) seconds
2026/05/26-10:43:27  ... thread 2: (2000,833000) ops and (1749.3,13009.5) ops/second in (1.143330,64.030219) seconds
2026/05/26-10:43:27  ... thread 3: (1000,832000) ops and (917.3,12851.1) ops/second in (1.090111,64.741329) seconds
2026/05/26-10:43:28  ... thread 0: (2000,831000) ops and (736.3,12797.9) ops/second in (2.716188,64.932290) seconds
2026/05/26-10:43:28  ... thread 1: (2000,837000) ops and (1555.0,12833.5) ops/second in (1.286188,65.219705) seconds
2026/05/26-10:43:28  ... thread 3: (1000,833000) ops and (976.2,12666.2) ops/second in (1.024376,65.765705) seconds
2026/05/26-10:43:28  ... thread 2: (3000,836000) ops and (1580.8,12680.5) ops/second in (1.897725,65.927944) seconds
2026/05/26-10:43:29  ... thread 1: (1000,838000) ops and (867.4,12625.7) ops/second in (1.152920,66.372625) seconds
2026/05/26-10:43:29  ... thread 0: (3000,834000) ops and (1652.6,12494.8) ops/second in (1.815317,66.747607) seconds
2026/05/26-10:43:30  ... thread 2: (2000,838000) ops and (1535.8,12464.6) ops/second in (1.302266,67.230210) seconds
2026/05/26-10:43:30  ... thread 3: (2000,835000) ops and (1078.5,12348.4) ops/second in (1.854375,67.620080) seconds
2026/05/26-10:43:31  ... thread 2: (2000,840000) ops and (1944.1,12306.1) ops/second in (1.028778,68.258988) seconds
2026/05/26-10:43:31  ... thread 0: (2000,836000) ops and (1163.5,12210.3) ops/second in (1.718945,68.466552) seconds
2026/05/26-10:43:31  ... thread 1: (2000,840000) ops and (944.9,12264.7) ops/second in (2.116594,68.489219) seconds
2026/05/26-10:43:31  ... thread 3: (2000,837000) ops and (1599.1,12153.2) ops/second in (1.250719,68.870799) seconds
2026/05/26-10:43:32  ... thread 2: (1000,841000) ops and (830.9,12107.2) ops/second in (1.203578,69.462566) seconds
2026/05/26-10:43:32  ... thread 1: (2000,842000) ops and (1753.9,12092.6) ops/second in (1.140313,69.629532) seconds
2026/05/26-10:43:33  ... thread 3: (3000,840000) ops and (2306.5,11970.7) ops/second in (1.300650,70.171449) seconds
2026/05/26-10:43:33  ... thread 0: (2000,838000) ops and (951.0,11874.8) ops/second in (2.103131,70.569683) seconds
2026/05/26-10:43:33  ... thread 1: (1000,843000) ops and (975.1,11931.2) ops/second in (1.025583,70.655115) seconds
2026/05/26-10:43:34  ... thread 2: (1000,842000) ops and (646.9,11857.7) ops/second in (1.545871,71.008437) seconds
2026/05/26-10:43:35  ... thread 2: (2000,844000) ops and (1797.2,11702.5) ops/second in (1.112850,72.121287) seconds
2026/05/26-10:43:35  ... thread 0: (1000,839000) ops and (603.9,11616.4) ops/second in (1.655826,72.225509) seconds
2026/05/26-10:43:36  ... thread 3: (1000,841000) ops and (320.2,11474.3) ops/second in (3.123042,73.294491) seconds
2026/05/26-10:43:36  ... thread 0: (1000,840000) ops and (873.6,11448.8) ops/second in (1.144667,73.370176) seconds
2026/05/26-10:43:36  ... thread 1: (2000,845000) ops and (708.1,11499.8) ops/second in (2.824530,73.479645) seconds
2026/05/26-10:43:36  ... thread 2: (2000,846000) ops and (1349.5,11494.0) ops/second in (1.482047,73.603334) seconds
2026/05/26-10:43:37  ... thread 0: (1000,841000) ops and (815.2,11273.9) ops/second in (1.226657,74.596833) seconds
2026/05/26-10:43:38  ... thread 3: (2000,843000) ops and (1083.7,11219.1) ops/second in (1.845481,75.139972) seconds
2026/05/26-10:43:38  ... thread 1: (1000,846000) ops and (473.7,11191.9) ops/second in (2.111004,75.590649) seconds
2026/05/26-10:43:38  ... thread 2: (1000,847000) ops and (500.1,11203.2) ops/second in (1.999784,75.603118) seconds
2026/05/26-10:43:38  ... thread 0: (2000,843000) ops and (1537.3,11107.0) ops/second in (1.300941,75.897774) seconds
2026/05/26-10:43:39  ... thread 3: (1000,844000) ops and (798.9,11048.3) ops/second in (1.251779,76.391751) seconds
2026/05/26-10:43:40  ... thread 2: (1000,848000) ops and (725.3,11015.6) ops/second in (1.378787,76.981905) seconds
2026/05/26-10:43:40  ... thread 1: (1000,847000) ops and (552.0,10942.8) ops/second in (1.811712,77.402361) seconds
2026/05/26-10:43:41  ... thread 3: (1000,845000) ops and (606.2,10827.6) ops/second in (1.649604,78.041355) seconds
2026/05/26-10:43:41  ... thread 0: (2000,845000) ops and (902.4,10817.5) ops/second in (2.216354,78.114128) seconds
2026/05/26-10:43:41  ... thread 2: (2000,850000) ops and (1538.4,10858.2) ops/second in (1.300032,78.281937) seconds
2026/05/26-10:43:42  ... thread 1: (1000,848000) ops and (633.4,10736.7) ops/second in (1.578814,78.981175) seconds
