RocksDB:    version 11.3.0
2026/05/26-11:46:38  ... thread 2: (16000,231000) ops and (14690.0,19467.8) ops/second in (1.089177,11.865768) seconds
2026/05/26-11:46:39  ... thread 2: (13000,244000) ops and (11606.9,18789.8) ops/second in (1.120023,12.985791) seconds
2026/05/26-11:46:39  ... thread 1: (24000,265000) ops and (20561.2,20408.4) ops/second in (1.167247,12.984818) seconds
2026/05/26-11:46:39  ... thread 3: (14000,241000) ops and (11848.4,18550.8) ops/second in (1.181594,12.991384) seconds
2026/05/26-11:46:39  ... thread 0: (11000,247000) ops and (9324.8,19009.9) ops/second in (1.179645,12.993230) seconds
2026/05/26-11:46:40  ... thread 3: (17000,258000) ops and (13975.4,18159.0) ops/second in (1.216424,14.207808) seconds
2026/05/26-11:46:40  ... thread 1: (14000,279000) ops and (10833.3,19541.7) ops/second in (1.292314,14.277132) seconds
2026/05/26-11:46:40  ... thread 2: (17000,261000) ops and (12672.5,18217.0) ops/second in (1.341490,14.327281) seconds
2026/05/26-11:46:40  ... thread 0: (14000,261000) ops and (10348.9,18193.2) ops/second in (1.352803,14.346033) seconds
2026/05/26-11:46:41  ... thread 3: (2000,260000) ops and (1919.2,17049.3) ops/second in (1.042079,15.249887) seconds
2026/05/26-11:46:41  ... thread 1: (4000,283000) ops and (3993.0,18522.3) ops/second in (1.001749,15.278881) seconds
2026/05/26-11:46:41  ... thread 2: (5000,266000) ops and (4977.6,17349.6) ops/second in (1.004510,15.331791) seconds
2026/05/26-11:46:41  ... thread 0: (10000,271000) ops and (9765.6,17631.7) ops/second in (1.024003,15.370036) seconds
2026/05/26-11:46:42  ... thread 2: (22000,288000) ops and (17508.0,17361.6) ops/second in (1.256570,16.588361) seconds
2026/05/26-11:46:42  ... thread 0: (30000,301000) ops and (24649.8,18146.7) ops/second in (1.217046,16.587082) seconds
2026/05/26-11:46:42  ... thread 1: (25000,308000) ops and (18922.9,18554.2) ops/second in (1.321154,16.600035) seconds
2026/05/26-11:46:42  ... thread 3: (27000,287000) ops and (19870.0,17280.1) ops/second in (1.358830,16.608717) seconds
2026/05/26-11:46:44  ... thread 2: (13000,301000) ops and (11845.9,17019.3) ops/second in (1.097425,17.685786) seconds
2026/05/26-11:46:44  ... thread 0: (26000,327000) ops and (23596.3,18486.1) ops/second in (1.101867,17.688949) seconds
2026/05/26-11:46:44  ... thread 1: (13000,321000) ops and (11913.8,18144.6) ops/second in (1.091170,17.691205) seconds
2026/05/26-11:46:44  ... thread 3: (11000,298000) ops and (10114.8,16839.7) ops/second in (1.087510,17.696227) seconds
2026/05/26-11:46:45  ... thread 3: (14000,312000) ops and (9877.1,16323.4) ops/second in (1.417423,19.113650) seconds
2026/05/26-11:46:45  ... thread 0: (14000,341000) ops and (9846.0,17843.3) ops/second in (1.421893,19.110842) seconds
2026/05/26-11:46:45  ... thread 1: (16000,337000) ops and (11245.8,17631.1) ops/second in (1.422748,19.113953) seconds
2026/05/26-11:46:45  ... thread 2: (19000,320000) ops and (13205.2,16732.4) ops/second in (1.438831,19.124617) seconds
2026/05/26-11:46:46  ... thread 3: (18000,330000) ops and (13036.3,16102.0) ops/second in (1.380759,20.494409) seconds
2026/05/26-11:46:46  ... thread 0: (16000,357000) ops and (11586.0,17421.6) ops/second in (1.380978,20.491820) seconds
2026/05/26-11:46:46  ... thread 2: (15000,335000) ops and (10855.6,16336.4) ops/second in (1.381771,20.506388) seconds
2026/05/26-11:46:46  ... thread 1: (15000,352000) ops and (10775.1,17165.7) ops/second in (1.392097,20.506050) seconds
2026/05/26-11:46:48  ... thread 1: (1000,353000) ops and (860.5,16291.2) ops/second in (1.162130,21.668180) seconds
2026/05/26-11:46:48  ... thread 2: (2000,337000) ops and (1564.4,15469.5) ops/second in (1.278437,21.784825) seconds
2026/05/26-11:46:48  ... thread 3: (4000,334000) ops and (3042.1,15314.6) ops/second in (1.314901,21.809310) seconds
2026/05/26-11:46:48  ... thread 0: (3000,360000) ops and (2166.0,16455.8) ops/second in (1.385011,21.876831) seconds
2026/05/26-11:46:49  ... thread 0: (5000,365000) ops and (4768.6,15921.2) ops/second in (1.048517,22.925348) seconds
2026/05/26-11:46:49  ... thread 1: (2000,355000) ops and (1121.0,15137.1) ops/second in (1.784103,23.452283) seconds
2026/05/26-11:46:49  ... thread 3: (2000,336000) ops and (1151.3,14269.6) ops/second in (1.737188,23.546498) seconds
2026/05/26-11:46:49  ... thread 2: (1000,338000) ops and (544.2,14308.5) ops/second in (1.837431,23.622256) seconds
2026/05/26-11:46:50  ... thread 0: (3000,368000) ops and (2784.2,15331.5) ops/second in (1.077503,24.002851) seconds
2026/05/26-11:46:50  ... thread 1: (19000,374000) ops and (18719.8,15285.7) ops/second in (1.014967,24.467250) seconds
2026/05/26-11:46:50  ... thread 3: (26000,362000) ops and (25627.7,14738.8) ops/second in (1.014527,24.561025) seconds
2026/05/26-11:46:51  ... thread 2: (24000,362000) ops and (21202.9,14623.8) ops/second in (1.131920,24.754176) seconds
2026/05/26-11:46:51  ... thread 0: (34000,402000) ops and (33838.5,16075.1) ops/second in (1.004774,25.007625) seconds
2026/05/26-11:46:51  ... thread 1: (30000,404000) ops and (29910.8,15861.7) ops/second in (1.002983,25.470233) seconds
2026/05/26-11:46:51  ... thread 3: (30000,392000) ops and (29426.5,15324.2) ops/second in (1.019489,25.580514) seconds
2026/05/26-11:46:53  ... thread 2: (28000,390000) ops and (13101.3,14502.8) ops/second in (2.137193,26.891369) seconds
2026/05/26-11:46:53  ... thread 0: (22000,424000) ops and (11685.7,15767.8) ops/second in (1.882648,26.890273) seconds
2026/05/26-11:46:53  ... thread 3: (4000,396000) ops and (3013.3,14716.8) ops/second in (1.327452,26.907966) seconds
2026/05/26-11:46:53  ... thread 1: (9000,413000) ops and (6260.4,15348.7) ops/second in (1.437611,26.907844) seconds
2026/05/26-11:46:54  ... thread 3: (2000,398000) ops and (1816.0,14209.6) ops/second in (1.101324,28.009290) seconds
2026/05/26-11:46:54  ... thread 2: (2000,392000) ops and (1724.2,13974.4) ops/second in (1.159927,28.051296) seconds
2026/05/26-11:46:54  ... thread 1: (2000,415000) ops and (1223.6,14539.8) ops/second in (1.634584,28.542428) seconds
2026/05/26-11:46:55  ... thread 0: (6000,430000) ops and (3307.1,14980.2) ops/second in (1.814265,28.704538) seconds
2026/05/26-11:46:55  ... thread 3: (2000,400000) ops and (1548.5,13651.5) ops/second in (1.291561,29.300851) seconds
2026/05/26-11:46:55  ... thread 1: (2000,417000) ops and (1828.1,14070.5) ops/second in (1.094023,29.636451) seconds
2026/05/26-11:46:56  ... thread 2: (3000,395000) ops and (1673.2,13235.4) ops/second in (1.793020,29.844316) seconds
2026/05/26-11:46:56  ... thread 0: (2000,432000) ops and (1682.2,14451.3) ops/second in (1.188933,29.893471) seconds
2026/05/26-11:46:57  ... thread 3: (3000,403000) ops and (2138.6,13125.5) ops/second in (1.402804,30.703655) seconds
2026/05/26-11:46:57  ... thread 1: (2000,419000) ops and (1844.2,13638.9) ops/second in (1.084471,30.720922) seconds
2026/05/26-11:46:57  ... thread 2: (8000,403000) ops and (7858.9,13058.0) ops/second in (1.017954,30.862270) seconds
2026/05/26-11:46:57  ... thread 0: (9000,441000) ops and (8870.4,14268.1) ops/second in (1.014610,30.908081) seconds
2026/05/26-11:46:58  ... thread 0: (13000,454000) ops and (11052.5,14150.2) ops/second in (1.176209,32.084290) seconds
2026/05/26-11:46:58  ... thread 1: (23000,442000) ops and (16705.1,13770.4) ops/second in (1.376824,32.097746) seconds
2026/05/26-11:46:58  ... thread 3: (25000,428000) ops and (17761.3,13328.7) ops/second in (1.407554,32.111209) seconds
2026/05/26-11:46:58  ... thread 2: (17000,420000) ops and (13469.9,13074.2) ops/second in (1.262070,32.124340) seconds
2026/05/26-11:46:59  ... thread 0: (15000,469000) ops and (14758.1,14168.9) ops/second in (1.016394,33.100684) seconds
2026/05/26-11:46:59  ... thread 1: (15000,457000) ops and (14841.2,13803.1) ops/second in (1.010700,33.108446) seconds
2026/05/26-11:46:59  ... thread 2: (18000,438000) ops and (17884.4,13220.3) ops/second in (1.006466,33.130806) seconds
2026/05/26-11:46:59  ... thread 3: (17000,445000) ops and (16535.5,13428.2) ops/second in (1.028093,33.139302) seconds
2026/05/26-11:47:00  ... thread 0: (18000,487000) ops and (17159.0,14260.7) ops/second in (1.049013,34.149697) seconds
2026/05/26-11:47:00  ... thread 1: (16000,473000) ops and (14831.2,13835.6) ops/second in (1.078808,34.187254) seconds
2026/05/26-11:47:00  ... thread 2: (14000,452000) ops and (11417.6,13156.0) ops/second in (1.226182,34.356988) seconds
2026/05/26-11:47:01  ... thread 3: (15000,460000) ops and (8610.7,13187.6) ops/second in (1.742014,34.881316) seconds
2026/05/26-11:47:01  ... thread 0: (2000,489000) ops and (1732.0,13851.0) ops/second in (1.154728,35.304425) seconds
2026/05/26-11:47:01  ... thread 1: (3000,476000) ops and (2565.1,13462.8) ops/second in (1.169528,35.356782) seconds
2026/05/26-11:47:02  ... thread 2: (2000,454000) ops and (1166.8,12586.3) ops/second in (1.714114,36.071102) seconds
2026/05/26-11:47:02  ... thread 3: (4000,464000) ops and (2349.3,12683.2) ops/second in (1.702644,36.583960) seconds
2026/05/26-11:47:03  ... thread 2: (2000,456000) ops and (1697.9,12241.9) ops/second in (1.177959,37.249061) seconds
2026/05/26-11:47:04  ... thread 0: (1000,490000) ops and (420.1,13002.6) ops/second in (2.380211,37.684636) seconds
2026/05/26-11:47:04  ... thread 3: (4000,468000) ops and (3191.6,12368.8) ops/second in (1.253290,37.837250) seconds
2026/05/26-11:47:04  ... thread 1: (3000,479000) ops and (1154.7,12620.2) ops/second in (2.598118,37.954900) seconds
2026/05/26-11:47:04  ... thread 2: (4000,460000) ops and (3010.6,11924.0) ops/second in (1.328617,38.577678) seconds
2026/05/26-11:47:05  ... thread 3: (2000,470000) ops and (1992.9,12100.7) ops/second in (1.003554,38.840804) seconds
2026/05/26-11:47:05  ... thread 0: (2000,492000) ops and (1732.0,12667.6) ops/second in (1.154727,38.839363) seconds
2026/05/26-11:47:05  ... thread 1: (8000,487000) ops and (7911.6,12498.1) ops/second in (1.011171,38.966071) seconds
2026/05/26-11:47:06  ... thread 3: (24000,494000) ops and (17955.3,12295.5) ops/second in (1.336653,40.177457) seconds
2026/05/26-11:47:06  ... thread 2: (23000,483000) ops and (14257.2,12017.6) ops/second in (1.613221,40.190899) seconds
2026/05/26-11:47:06  ... thread 0: (21000,513000) ops and (15558.3,12764.6) ops/second in (1.349760,40.189123) seconds
2026/05/26-11:47:06  ... thread 1: (16000,503000) ops and (12794.7,12507.3) ops/second in (1.250517,40.216588) seconds
2026/05/26-11:47:07  ... thread 2: (18000,501000) ops and (17728.1,12158.4) ops/second in (1.015335,41.206234) seconds
2026/05/26-11:47:07  ... thread 0: (15000,528000) ops and (14754.3,12813.7) ops/second in (1.016650,41.205773) seconds
2026/05/26-11:47:07  ... thread 3: (18000,512000) ops and (17371.8,12423.1) ops/second in (1.036160,41.213617) seconds
2026/05/26-11:47:07  ... thread 1: (19000,522000) ops and (18995.1,12664.7) ops/second in (1.000258,41.216846) seconds
2026/05/26-11:47:09  ... thread 1: (13000,535000) ops and (7253.0,12439.2) ops/second in (1.792360,43.009206) seconds
2026/05/26-11:47:09  ... thread 3: (12000,524000) ops and (6639.7,12180.1) ops/second in (1.807300,43.020917) seconds
2026/05/26-11:47:09  ... thread 2: (16000,517000) ops and (8777.1,12015.1) ops/second in (1.822934,43.029168) seconds
2026/05/26-11:47:09  ... thread 0: (18000,546000) ops and (9782.1,12684.1) ops/second in (1.840105,43.045878) seconds
2026/05/26-11:47:10  ... thread 1: (4000,539000) ops and (3491.9,12207.1) ops/second in (1.145516,44.154722) seconds
2026/05/26-11:47:10  ... thread 3: (3000,527000) ops and (2466.7,11913.1) ops/second in (1.216213,44.237130) seconds
2026/05/26-11:47:11  ... thread 2: (3000,520000) ops and (1405.5,11513.7) ops/second in (2.134538,45.163706) seconds
2026/05/26-11:47:11  ... thread 3: (4000,531000) ops and (3948.1,11734.7) ops/second in (1.013135,45.250265) seconds
2026/05/26-11:47:11  ... thread 1: (1000,540000) ops and (875.4,11921.3) ops/second in (1.142336,45.297058) seconds
2026/05/26-11:47:11  ... thread 0: (4000,550000) ops and (1579.5,12067.1) ops/second in (2.532476,45.578354) seconds
2026/05/26-11:47:12  ... thread 2: (2000,522000) ops and (1852.5,11288.1) ops/second in (1.079644,46.243350) seconds
2026/05/26-11:47:12  ... thread 3: (1000,532000) ops and (784.0,11434.5) ops/second in (1.275535,46.525800) seconds
2026/05/26-11:47:12  ... thread 1: (4000,544000) ops and (3241.1,11691.1) ops/second in (1.234155,46.531213) seconds
2026/05/26-11:47:12  ... thread 0: (4000,554000) ops and (3899.2,11887.3) ops/second in (1.025862,46.604216) seconds
2026/05/26-11:47:14  ... thread 1: (20000,564000) ops and (14583.4,11773.9) ops/second in (1.371426,47.902639) seconds
2026/05/26-11:47:14  ... thread 0: (21000,575000) ops and (16003.9,12000.1) ops/second in (1.312182,47.916398) seconds
2026/05/26-11:47:14  ... thread 3: (24000,556000) ops and (17206.1,11602.5) ops/second in (1.394855,47.920655) seconds
2026/05/26-11:47:14  ... thread 2: (25000,547000) ops and (14836.4,11412.9) ops/second in (1.685040,47.928390) seconds
2026/05/26-11:47:15  ... thread 2: (32000,579000) ops and (20371.3,11697.2) ops/second in (1.570839,49.499229) seconds
2026/05/26-11:47:15  ... thread 1: (38000,602000) ops and (23438.5,12155.7) ops/second in (1.621267,49.523906) seconds
2026/05/26-11:47:15  ... thread 0: (23000,598000) ops and (14024.1,12067.0) ops/second in (1.640039,49.556437) seconds
2026/05/26-11:47:16  ... thread 3: (32000,588000) ops and (13883.5,11707.2) ops/second in (2.304888,50.225543) seconds
2026/05/26-11:47:17  ... thread 1: (3000,605000) ops and (2317.8,11905.2) ops/second in (1.294349,50.818255) seconds
2026/05/26-11:47:17  ... thread 0: (3000,601000) ops and (1860.5,11745.4) ops/second in (1.612427,51.168864) seconds
2026/05/26-11:47:17  ... thread 2: (2000,581000) ops and (1165.1,11344.2) ops/second in (1.716573,51.215802) seconds
2026/05/26-11:47:17  ... thread 3: (4000,592000) ops and (3872.1,11549.3) ops/second in (1.033026,51.258569) seconds
2026/05/26-11:47:18  ... thread 1: (2000,607000) ops and (1641.5,11664.9) ops/second in (1.218392,52.036647) seconds
2026/05/26-11:47:18  ... thread 2: (2000,583000) ops and (1894.6,11153.3) ops/second in (1.055618,52.271420) seconds
2026/05/26-11:47:19  ... thread 0: (1000,602000) ops and (632.7,11412.4) ops/second in (1.580590,52.749454) seconds
2026/05/26-11:47:19  ... thread 3: (2000,594000) ops and (1111.2,11195.2) ops/second in (1.799790,53.058359) seconds
2026/05/26-11:47:19  ... thread 2: (3000,586000) ops and (2600.2,10968.6) ops/second in (1.153770,53.425190) seconds
2026/05/26-11:47:19  ... thread 1: (2000,609000) ops and (1353.3,11380.1) ops/second in (1.477828,53.514475) seconds
2026/05/26-11:47:20  ... thread 3: (1000,595000) ops and (956.2,10997.3) ops/second in (1.045789,54.104148) seconds
2026/05/26-11:47:20  ... thread 0: (3000,605000) ops and (1856.3,11128.4) ops/second in (1.616113,54.365567) seconds
2026/05/26-11:47:20  ... thread 1: (3000,612000) ops and (2662.5,11200.3) ops/second in (1.126773,54.641248) seconds
2026/05/26-11:47:21  ... thread 2: (3000,589000) ops and (2020.1,10726.6) ops/second in (1.485105,54.910295) seconds
2026/05/26-11:47:21  ... thread 3: (8000,603000) ops and (7914.4,10940.8) ops/second in (1.010819,55.114967) seconds
2026/05/26-11:47:21  ... thread 0: (22000,627000) ops and (21557.2,11320.5) ops/second in (1.020540,55.386107) seconds
2026/05/26-11:47:21  ... thread 1: (20000,632000) ops and (19958.6,11358.1) ops/second in (1.002073,55.643321) seconds
2026/05/26-11:47:22  ... thread 3: (30000,633000) ops and (28315.5,11268.5) ops/second in (1.059491,56.174458) seconds
2026/05/26-11:47:22  ... thread 2: (40000,629000) ops and (31439.4,11195.6) ops/second in (1.272288,56.182583) seconds
2026/05/26-11:47:22  ... thread 0: (25000,652000) ops and (24770.9,11561.2) ops/second in (1.009248,56.395355) seconds
2026/05/26-11:47:23  ... thread 1: (32000,664000) ops and (28609.3,11698.0) ops/second in (1.118518,56.761839) seconds
2026/05/26-11:47:24  ... thread 2: (20000,649000) ops and (13333.3,11251.2) ops/second in (1.500001,57.682584) seconds
2026/05/26-11:47:24  ... thread 3: (14000,647000) ops and (9174.5,11213.1) ops/second in (1.525962,57.700420) seconds
2026/05/26-11:47:24  ... thread 0: (7000,659000) ops and (4898.8,11396.6) ops/second in (1.428934,57.824289) seconds
2026/05/26-11:47:24  ... thread 1: (3000,667000) ops and (2211.7,11476.6) ops/second in (1.356393,58.118232) seconds
2026/05/26-11:47:25  ... thread 3: (2000,649000) ops and (1882.4,11044.4) ops/second in (1.062491,58.762911) seconds
2026/05/26-11:47:25  ... thread 2: (2000,651000) ops and (1324.9,10998.1) ops/second in (1.509601,59.192185) seconds
2026/05/26-11:47:25  ... thread 1: (3000,670000) ops and (2459.2,11291.2) ops/second in (1.219912,59.338144) seconds
2026/05/26-11:47:25  ... thread 0: (3000,662000) ops and (1880.2,11141.1) ops/second in (1.595585,59.419874) seconds
2026/05/26-11:47:26  ... thread 3: (3000,652000) ops and (2029.5,10823.2) ops/second in (1.478223,60.241134) seconds
2026/05/26-11:47:26  ... thread 2: (3000,654000) ops and (2765.0,10849.9) ops/second in (1.084985,60.277170) seconds
2026/05/26-11:47:26  ... thread 0: (2000,664000) ops and (1803.6,10970.0) ops/second in (1.108885,60.528759) seconds
2026/05/26-11:47:27  ... thread 1: (2000,672000) ops and (1498.5,11075.8) ops/second in (1.334639,60.672783) seconds
2026/05/26-11:47:27  ... thread 3: (1000,653000) ops and (947.2,10653.1) ops/second in (1.055703,61.296837) seconds
2026/05/26-11:47:28  ... thread 1: (2000,674000) ops and (1874.5,10916.8) ops/second in (1.066951,61.739734) seconds
2026/05/26-11:47:28  ... thread 0: (3000,667000) ops and (2279.5,10785.1) ops/second in (1.316096,61.844855) seconds
2026/05/26-11:47:28  ... thread 2: (5000,659000) ops and (2965.9,10635.4) ops/second in (1.685830,61.963000) seconds
2026/05/26-11:47:28  ... thread 3: (2000,655000) ops and (1481.9,10455.5) ops/second in (1.349657,62.646494) seconds
2026/05/26-11:47:29  ... thread 0: (3000,670000) ops and (2924.6,10656.8) ops/second in (1.025795,62.870650) seconds
2026/05/26-11:47:29  ... thread 1: (2000,676000) ops and (1764.9,10751.8) ops/second in (1.133199,62.872933) seconds
2026/05/26-11:47:29  ... thread 2: (2000,661000) ops and (1295.7,10408.4) ops/second in (1.543564,63.506564) seconds
2026/05/26-11:47:30  ... thread 3: (3000,658000) ops and (2620.3,10314.9) ops/second in (1.144925,63.791419) seconds
2026/05/26-11:47:30  ... thread 0: (11000,681000) ops and (10840.2,10659.7) ops/second in (1.014744,63.885394) seconds
2026/05/26-11:47:30  ... thread 1: (9000,685000) ops and (8740.9,10719.4) ops/second in (1.029644,63.902577) seconds
2026/05/26-11:47:30  ... thread 2: (23000,684000) ops and (22688.2,10601.3) ops/second in (1.013743,64.520307) seconds
2026/05/26-11:47:31  ... thread 0: (26000,707000) ops and (24578.8,10886.4) ops/second in (1.057824,64.943218) seconds
2026/05/26-11:47:31  ... thread 1: (22000,707000) ops and (20953.2,10884.9) ops/second in (1.049960,64.952537) seconds
2026/05/26-11:47:31  ... thread 3: (34000,692000) ops and (29159.1,10653.1) ops/second in (1.166015,64.957434) seconds
2026/05/26-11:47:32  ... thread 2: (26000,710000) ops and (19059.3,10776.4) ops/second in (1.364163,65.884470) seconds
2026/05/26-11:47:32  ... thread 0: (18000,725000) ops and (17912.8,10993.5) ops/second in (1.004866,65.948084) seconds
2026/05/26-11:47:32  ... thread 1: (17000,724000) ops and (16751.3,10975.1) ops/second in (1.014847,65.967384) seconds
2026/05/26-11:47:32  ... thread 3: (21000,713000) ops and (20062.5,10802.3) ops/second in (1.046727,66.004161) seconds
2026/05/26-11:47:33  ... thread 3: (16000,729000) ops and (15345.0,10873.0) ops/second in (1.042683,67.046844) seconds
2026/05/26-11:47:33  ... thread 2: (16000,726000) ops and (13651.5,10826.7) ops/second in (1.172034,67.056504) seconds
2026/05/26-11:47:33  ... thread 0: (14000,739000) ops and (11125.1,10996.0) ops/second in (1.258419,67.206503) seconds
2026/05/26-11:47:33  ... thread 1: (13000,737000) ops and (10076.6,10957.9) ops/second in (1.290114,67.257498) seconds
2026/05/26-11:47:34  ... thread 3: (1000,730000) ops and (890.6,10708.6) ops/second in (1.122888,68.169732) seconds
2026/05/26-11:47:34  ... thread 1: (3000,740000) ops and (2663.4,10821.3) ops/second in (1.126370,68.383868) seconds
2026/05/26-11:47:34  ... thread 2: (2000,728000) ops and (1443.1,10636.7) ops/second in (1.385914,68.442418) seconds
2026/05/26-11:47:35  ... thread 0: (2000,741000) ops and (1333.3,10785.0) ops/second in (1.500068,68.706571) seconds
2026/05/26-11:47:35  ... thread 3: (1000,731000) ops and (867.5,10544.9) ops/second in (1.152755,69.322487) seconds
2026/05/26-11:47:36  ... thread 2: (3000,731000) ops and (2205.2,10472.3) ops/second in (1.360445,69.802863) seconds
2026/05/26-11:47:36  ... thread 0: (3000,744000) ops and (1935.7,10589.8) ops/second in (1.549825,70.256396) seconds
2026/05/26-11:47:36  ... thread 1: (2000,742000) ops and (991.8,10539.7) ops/second in (2.016631,70.400499) seconds
2026/05/26-11:47:37  ... thread 3: (2000,733000) ops and (1375.3,10356.5) ops/second in (1.454224,70.776711) seconds
2026/05/26-11:47:37  ... thread 2: (5000,736000) ops and (4465.9,10377.5) ops/second in (1.119595,70.922458) seconds
2026/05/26-11:47:37  ... thread 0: (2000,746000) ops and (1665.0,10439.8) ops/second in (1.201182,71.457578) seconds
2026/05/26-11:47:38  ... thread 2: (4000,740000) ops and (3790.1,10280.9) ops/second in (1.055375,71.977833) seconds
2026/05/26-11:47:38  ... thread 1: (2000,744000) ops and (1121.6,10307.0) ops/second in (1.783162,72.183661) seconds
2026/05/26-11:47:38  ... thread 0: (3000,749000) ops and (2626.3,10316.8) ops/second in (1.142309,72.599887) seconds
2026/05/26-11:47:39  ... thread 3: (2000,735000) ops and (969.3,10090.6) ops/second in (2.063330,72.840041) seconds
