RocksDB:    version 11.3.0
2026/05/26-11:16:45  ... thread 3: (29000,139000) ops and (27094.4,23121.0) ops/second in (1.070330,6.011853) seconds
2026/05/26-11:16:45  ... thread 2: (33000,142000) ops and (30584.4,23608.8) ops/second in (1.078981,6.014710) seconds
2026/05/26-11:16:46  ... thread 2: (16000,158000) ops and (13569.1,21963.2) ops/second in (1.179146,7.193856) seconds
2026/05/26-11:16:46  ... thread 1: (15000,154000) ops and (12467.1,21377.2) ops/second in (1.203171,7.203921) seconds
2026/05/26-11:16:46  ... thread 0: (15000,157000) ops and (12185.2,21744.0) ops/second in (1.231004,7.220391) seconds
2026/05/26-11:16:46  ... thread 3: (17000,156000) ops and (13734.1,21518.3) ops/second in (1.237793,7.249646) seconds
2026/05/26-11:16:48  ... thread 1: (31000,185000) ops and (20294.4,21187.8) ops/second in (1.527518,8.731439) seconds
2026/05/26-11:16:48  ... thread 2: (31000,189000) ops and (19940.2,21603.7) ops/second in (1.554647,8.748503) seconds
2026/05/26-11:16:48  ... thread 3: (31000,187000) ops and (20537.8,21349.3) ops/second in (1.509414,8.759060) seconds
2026/05/26-11:16:48  ... thread 0: (31000,188000) ops and (20146.1,21463.3) ops/second in (1.538756,8.759147) seconds
2026/05/26-11:16:49  ... thread 2: (15000,204000) ops and (12670.9,20539.0) ops/second in (1.183811,9.932314) seconds
2026/05/26-11:16:49  ... thread 3: (16000,203000) ops and (13429.6,20401.1) ops/second in (1.191397,9.950457) seconds
2026/05/26-11:16:49  ... thread 0: (14000,202000) ops and (11774.2,20305.2) ops/second in (1.189042,9.948189) seconds
2026/05/26-11:16:49  ... thread 1: (18000,203000) ops and (14500.4,20355.4) ops/second in (1.241347,9.972786) seconds
2026/05/26-11:16:50  ... thread 3: (19000,222000) ops and (18448.1,20217.9) ops/second in (1.029914,10.980371) seconds
2026/05/26-11:16:50  ... thread 1: (13000,216000) ops and (12759.2,19651.3) ops/second in (1.018869,10.991655) seconds
2026/05/26-11:16:50  ... thread 0: (16000,218000) ops and (15294.1,19828.4) ops/second in (1.046157,10.994346) seconds
2026/05/26-11:16:50  ... thread 2: (14000,218000) ops and (12976.1,19798.0) ops/second in (1.078910,11.011224) seconds
2026/05/26-11:16:52  ... thread 2: (30000,248000) ops and (20002.8,19822.5) ops/second in (1.499791,12.511015) seconds
2026/05/26-11:16:52  ... thread 0: (30000,248000) ops and (19638.2,19805.2) ops/second in (1.527636,12.521982) seconds
2026/05/26-11:16:52  ... thread 3: (33000,255000) ops and (20957.7,20310.7) ops/second in (1.574598,12.554969) seconds
2026/05/26-11:16:52  ... thread 1: (31000,247000) ops and (19866.0,19678.0) ops/second in (1.560454,12.552109) seconds
2026/05/26-11:16:53  ... thread 1: (16000,263000) ops and (13855.9,19187.5) ops/second in (1.154740,13.706849) seconds
2026/05/26-11:16:53  ... thread 0: (14000,262000) ops and (11653.4,19091.5) ops/second in (1.201367,13.723349) seconds
2026/05/26-11:16:53  ... thread 2: (19000,267000) ops and (15638.3,19452.2) ops/second in (1.214969,13.725984) seconds
2026/05/26-11:16:53  ... thread 3: (14000,269000) ops and (11929.6,19594.2) ops/second in (1.173553,13.728522) seconds
2026/05/26-11:16:54  ... thread 1: (19000,282000) ops and (18916.4,19169.0) ops/second in (1.004419,14.711268) seconds
2026/05/26-11:16:54  ... thread 3: (22000,291000) ops and (21993.6,19757.2) ops/second in (1.000293,14.728815) seconds
2026/05/26-11:16:54  ... thread 0: (21000,283000) ops and (20870.3,19213.1) ops/second in (1.006213,14.729562) seconds
2026/05/26-11:16:54  ... thread 2: (20000,287000) ops and (19548.1,19458.8) ops/second in (1.023115,14.749099) seconds
2026/05/26-11:16:56  ... thread 3: (26000,317000) ops and (14715.5,19217.2) ops/second in (1.766843,16.495658) seconds
2026/05/26-11:16:56  ... thread 1: (25000,307000) ops and (13947.4,18601.9) ops/second in (1.792443,16.503711) seconds
2026/05/26-11:16:56  ... thread 0: (27000,310000) ops and (15190.7,18780.0) ops/second in (1.777404,16.506966) seconds
2026/05/26-11:16:56  ... thread 2: (26000,313000) ops and (14274.2,18888.9) ops/second in (1.821467,16.570566) seconds
2026/05/26-11:16:57  ... thread 0: (17000,327000) ops and (13538.0,18409.4) ops/second in (1.255726,17.762692) seconds
2026/05/26-11:16:57  ... thread 1: (14000,321000) ops and (11069.1,18065.7) ops/second in (1.264778,17.768489) seconds
2026/05/26-11:16:57  ... thread 3: (16000,333000) ops and (12494.6,18732.9) ops/second in (1.280555,17.776213) seconds
2026/05/26-11:16:57  ... thread 2: (15000,328000) ops and (12445.8,18452.1) ops/second in (1.205226,17.775792) seconds
2026/05/26-11:16:58  ... thread 2: (17000,345000) ops and (16992.7,18374.3) ops/second in (1.000428,18.776220) seconds
2026/05/26-11:16:58  ... thread 0: (21000,348000) ops and (20666.1,18531.5) ops/second in (1.016156,18.778848) seconds
2026/05/26-11:16:58  ... thread 3: (20000,353000) ops and (19692.2,18784.7) ops/second in (1.015629,18.791842) seconds
2026/05/26-11:16:58  ... thread 1: (25000,346000) ops and (24390.1,18410.6) ops/second in (1.025006,18.793495) seconds
2026/05/26-11:16:59  ... thread 3: (26000,379000) ops and (18511.4,18765.7) ops/second in (1.404540,20.196382) seconds
2026/05/26-11:16:59  ... thread 2: (27000,372000) ops and (18991.6,18417.8) ops/second in (1.421678,20.197898) seconds
2026/05/26-11:16:59  ... thread 1: (26000,372000) ops and (18423.3,18411.5) ops/second in (1.411254,20.204749) seconds
2026/05/26-11:16:59  ... thread 0: (25000,373000) ops and (17432.7,18453.5) ops/second in (1.434089,20.212937) seconds
2026/05/26-11:17:01  ... thread 1: (14000,386000) ops and (11893.6,18052.7) ops/second in (1.177105,21.381854) seconds
2026/05/26-11:17:01  ... thread 3: (18000,397000) ops and (15100.6,18561.5) ops/second in (1.192005,21.388387) seconds
2026/05/26-11:17:01  ... thread 2: (14000,386000) ops and (11754.3,18046.7) ops/second in (1.191053,21.388951) seconds
2026/05/26-11:17:01  ... thread 0: (15000,388000) ops and (12762.0,18140.8) ops/second in (1.175365,21.388302) seconds
2026/05/26-11:17:02  ... thread 3: (32000,429000) ops and (31929.6,19159.8) ops/second in (1.002206,22.390593) seconds
2026/05/26-11:17:02  ... thread 1: (30000,416000) ops and (29656.9,18576.9) ops/second in (1.011570,22.393424) seconds
2026/05/26-11:17:02  ... thread 0: (30000,418000) ops and (29736.0,18663.1) ops/second in (1.008878,22.397180) seconds
2026/05/26-11:17:02  ... thread 2: (31000,417000) ops and (19011.9,18115.1) ops/second in (1.630560,23.019511) seconds
2026/05/26-11:17:03  ... thread 1: (15000,431000) ops and (14910.9,18419.3) ops/second in (1.005975,23.399399) seconds
2026/05/26-11:17:03  ... thread 0: (15000,433000) ops and (14599.1,18484.8) ops/second in (1.027458,23.424638) seconds
2026/05/26-11:17:03  ... thread 3: (13000,442000) ops and (12476.3,18862.6) ops/second in (1.041977,23.432570) seconds
2026/05/26-11:17:03  ... thread 2: (14000,431000) ops and (12014.6,17821.1) ops/second in (1.165251,24.184762) seconds
2026/05/26-11:17:04  ... thread 1: (8000,439000) ops and (7934.0,17986.1) ops/second in (1.008314,24.407713) seconds
2026/05/26-11:17:04  ... thread 0: (8000,441000) ops and (7843.2,18040.8) ops/second in (1.019996,24.444634) seconds
2026/05/26-11:17:04  ... thread 3: (9000,451000) ops and (8801.4,18441.9) ops/second in (1.022563,24.455133) seconds
2026/05/26-11:17:04  ... thread 2: (31000,462000) ops and (30575.5,18334.3) ops/second in (1.013884,25.198646) seconds
2026/05/26-11:17:05  ... thread 0: (24000,465000) ops and (16202.6,17935.8) ops/second in (1.481240,25.925874) seconds
2026/05/26-11:17:05  ... thread 3: (24000,475000) ops and (16155.2,18311.0) ops/second in (1.485592,25.940725) seconds
2026/05/26-11:17:05  ... thread 1: (25000,464000) ops and (16288.4,17885.7) ops/second in (1.534835,25.942548) seconds
2026/05/26-11:17:05  ... thread 2: (15000,477000) ops and (14758.9,18195.7) ops/second in (1.016336,26.214982) seconds
2026/05/26-11:17:06  ... thread 0: (29000,494000) ops and (27451.1,18308.3) ops/second in (1.056423,26.982297) seconds
2026/05/26-11:17:06  ... thread 1: (34000,498000) ops and (32502.5,18452.2) ops/second in (1.046072,26.988620) seconds
2026/05/26-11:17:06  ... thread 3: (29000,504000) ops and (27243.8,18663.1) ops/second in (1.064464,27.005189) seconds
2026/05/26-11:17:06  ... thread 2: (29000,506000) ops and (28500.8,18580.7) ops/second in (1.017516,27.232498) seconds
2026/05/26-11:17:07  ... thread 1: (31000,529000) ops and (26195.3,18777.5) ops/second in (1.183417,28.172037) seconds
2026/05/26-11:17:08  ... thread 3: (30000,534000) ops and (21965.5,18822.1) ops/second in (1.365776,28.370965) seconds
2026/05/26-11:17:08  ... thread 0: (31000,525000) ops and (19808.8,18390.6) ops/second in (1.564962,28.547259) seconds
2026/05/26-11:17:08  ... thread 2: (24000,530000) ops and (17690.5,18538.5) ops/second in (1.356659,28.589157) seconds
2026/05/26-11:17:08  ... thread 1: (2000,531000) ops and (1885.3,18164.5) ops/second in (1.060831,29.232868) seconds
2026/05/26-11:17:09  ... thread 0: (2000,527000) ops and (1369.4,17562.1) ops/second in (1.460460,30.007719) seconds
2026/05/26-11:17:09  ... thread 2: (2000,532000) ops and (1388.9,17716.1) ops/second in (1.439963,30.029120) seconds
2026/05/26-11:17:10  ... thread 3: (3000,537000) ops and (1530.2,17704.3) ops/second in (1.960584,30.331549) seconds
2026/05/26-11:17:10  ... thread 1: (3000,534000) ops and (1928.0,17343.9) ops/second in (1.556013,30.788881) seconds
2026/05/26-11:17:10  ... thread 0: (3000,530000) ops and (2968.4,17086.6) ops/second in (1.010655,31.018374) seconds
2026/05/26-11:17:10  ... thread 2: (4000,536000) ops and (3996.1,17273.6) ops/second in (1.000968,31.030088) seconds
2026/05/26-11:17:11  ... thread 3: (13000,550000) ops and (12788.3,17544.9) ops/second in (1.016555,31.348104) seconds
2026/05/26-11:17:11  ... thread 1: (28000,562000) ops and (26413.0,17645.8) ops/second in (1.060084,31.848965) seconds
2026/05/26-11:17:11  ... thread 0: (32000,562000) ops and (31865.2,17550.1) ops/second in (1.004231,32.022605) seconds
2026/05/26-11:17:11  ... thread 2: (32000,568000) ops and (31581.1,17726.0) ops/second in (1.013263,32.043351) seconds
2026/05/26-11:17:12  ... thread 3: (29000,579000) ops and (26782.3,17853.3) ops/second in (1.082803,32.430907) seconds
2026/05/26-11:17:12  ... thread 1: (32000,594000) ops and (31851.6,18080.2) ops/second in (1.004659,32.853624) seconds
2026/05/26-11:17:12  ... thread 0: (27000,589000) ops and (26819.6,17832.6) ops/second in (1.006727,33.029332) seconds
2026/05/26-11:17:12  ... thread 2: (25000,593000) ops and (24199.6,17928.2) ops/second in (1.033075,33.076426) seconds
2026/05/26-11:17:13  ... thread 0: (14000,603000) ops and (13756.3,17710.8) ops/second in (1.017717,34.047049) seconds
2026/05/26-11:17:13  ... thread 3: (31000,610000) ops and (19121.5,17913.7) ops/second in (1.621209,34.052116) seconds
2026/05/26-11:17:13  ... thread 1: (17000,611000) ops and (14110.3,17939.8) ops/second in (1.204795,34.058419) seconds
2026/05/26-11:17:13  ... thread 2: (12000,605000) ops and (11836.6,17747.0) ops/second in (1.013805,34.090231) seconds
2026/05/26-11:17:14  ... thread 0: (29000,632000) ops and (28732.2,18028.1) ops/second in (1.009319,35.056368) seconds
2026/05/26-11:17:14  ... thread 3: (30000,640000) ops and (29360.9,18247.2) ops/second in (1.021768,35.073884) seconds
2026/05/26-11:17:14  ... thread 1: (30000,641000) ops and (29673.2,18278.0) ops/second in (1.011013,35.069432) seconds
2026/05/26-11:17:14  ... thread 2: (31000,636000) ops and (27448.4,18058.1) ops/second in (1.129390,35.219621) seconds
2026/05/26-11:17:15  ... thread 0: (18000,650000) ops and (15495.7,17946.9) ops/second in (1.161611,36.217979) seconds
2026/05/26-11:17:16  ... thread 1: (18000,659000) ops and (12935.3,18074.1) ops/second in (1.391540,36.460972) seconds
2026/05/26-11:17:16  ... thread 3: (17000,657000) ops and (11253.6,17958.4) ops/second in (1.510627,36.584511) seconds
2026/05/26-11:17:16  ... thread 2: (17000,653000) ops and (11712.2,17806.9) ops/second in (1.451480,36.671101) seconds
2026/05/26-11:17:17  ... thread 0: (2000,652000) ops and (1431.2,17333.3) ops/second in (1.397430,37.615409) seconds
2026/05/26-11:17:17  ... thread 2: (2000,655000) ops and (1926.8,17369.8) ops/second in (1.037995,37.709096) seconds
2026/05/26-11:17:17  ... thread 1: (2000,661000) ops and (1150.6,17304.0) ops/second in (1.738205,38.199177) seconds
2026/05/26-11:17:18  ... thread 3: (3000,660000) ops and (1505.2,17108.4) ops/second in (1.993133,38.577644) seconds
2026/05/26-11:17:18  ... thread 2: (1000,656000) ops and (934.6,16916.3) ops/second in (1.070020,38.779116) seconds
2026/05/26-11:17:18  ... thread 0: (4000,656000) ops and (2824.2,16806.8) ops/second in (1.416352,39.031761) seconds
2026/05/26-11:17:19  ... thread 3: (1000,661000) ops and (814.7,16605.9) ops/second in (1.227471,39.805115) seconds
2026/05/26-11:17:19  ... thread 2: (4000,660000) ops and (3222.6,16491.6) ops/second in (1.241251,40.020367) seconds
2026/05/26-11:17:19  ... thread 1: (2000,663000) ops and (1070.1,16546.8) ops/second in (1.868982,40.068159) seconds
2026/05/26-11:17:20  ... thread 0: (2000,658000) ops and (1358.5,16245.3) ops/second in (1.472264,40.504025) seconds
2026/05/26-11:17:20  ... thread 3: (2000,663000) ops and (1533.8,16127.8) ops/second in (1.303965,41.109080) seconds
2026/05/26-11:17:21  ... thread 2: (2000,662000) ops and (1375.1,15961.5) ops/second in (1.454439,41.474806) seconds
2026/05/26-11:17:21  ... thread 1: (3000,666000) ops and (2113.0,16052.8) ops/second in (1.419810,41.487969) seconds
2026/05/26-11:17:21  ... thread 0: (2000,660000) ops and (1452.2,15758.8) ops/second in (1.377244,41.881269) seconds
2026/05/26-11:17:22  ... thread 2: (2000,664000) ops and (1771.8,15585.5) ops/second in (1.128790,42.603596) seconds
2026/05/26-11:17:22  ... thread 1: (3000,669000) ops and (2326.5,15639.1) ops/second in (1.289501,42.777470) seconds
2026/05/26-11:17:22  ... thread 3: (2000,665000) ops and (1153.1,15521.6) ops/second in (1.734485,42.843565) seconds
2026/05/26-11:17:22  ... thread 0: (2000,662000) ops and (1840.2,15406.8) ops/second in (1.086861,42.968130) seconds
2026/05/26-11:17:23  ... thread 3: (1000,666000) ops and (993.6,15188.2) ops/second in (1.006405,43.849970) seconds
2026/05/26-11:17:23  ... thread 1: (2000,671000) ops and (1432.0,15189.9) ops/second in (1.396676,44.174146) seconds
2026/05/26-11:17:23  ... thread 2: (3000,667000) ops and (1827.3,15075.0) ops/second in (1.641799,44.245395) seconds
2026/05/26-11:17:24  ... thread 0: (2000,664000) ops and (1329.1,14930.5) ops/second in (1.504742,44.472872) seconds
2026/05/26-11:17:24  ... thread 3: (2000,668000) ops and (1697.2,14835.1) ops/second in (1.178404,45.028374) seconds
2026/05/26-11:17:24  ... thread 1: (2000,673000) ops and (1897.6,14880.1) ops/second in (1.053936,45.228082) seconds
2026/05/26-11:17:25  ... thread 0: (2000,666000) ops and (1213.4,14440.2) ops/second in (1.648309,46.121181) seconds
2026/05/26-11:17:26  ... thread 2: (3000,670000) ops and (1422.6,14453.9) ops/second in (2.108808,46.354203) seconds
2026/05/26-11:17:26  ... thread 1: (2000,675000) ops and (1245.0,14412.4) ops/second in (1.606446,46.834528) seconds
2026/05/26-11:17:26  ... thread 3: (2000,670000) ops and (924.9,14197.7) ops/second in (2.162379,47.190753) seconds
2026/05/26-11:17:27  ... thread 0: (1000,667000) ops and (841.0,14098.4) ops/second in (1.189085,47.310266) seconds
2026/05/26-11:17:27  ... thread 2: (1000,671000) ops and (856.1,14119.7) ops/second in (1.168063,47.522266) seconds
2026/05/26-11:17:28  ... thread 0: (1000,668000) ops and (946.0,13811.0) ops/second in (1.057041,48.367307) seconds
2026/05/26-11:17:28  ... thread 1: (3000,678000) ops and (1725.2,13958.2) ops/second in (1.738916,48.573444) seconds
2026/05/26-11:17:28  ... thread 3: (1000,671000) ops and (700.7,13801.5) ops/second in (1.427131,48.617884) seconds
2026/05/26-11:17:28  ... thread 2: (2000,673000) ops and (1224.1,13691.1) ops/second in (1.633820,49.156086) seconds
2026/05/26-11:17:29  ... thread 0: (1000,669000) ops and (988.6,13548.3) ops/second in (1.011551,49.378858) seconds
2026/05/26-11:17:29  ... thread 1: (1000,679000) ops and (684.2,13570.5) ops/second in (1.461478,50.034922) seconds
2026/05/26-11:17:29  ... thread 2: (2000,675000) ops and (1953.5,13451.6) ops/second in (1.023788,50.179874) seconds
2026/05/26-11:17:30  ... thread 0: (1000,670000) ops and (941.0,13282.7) ops/second in (1.062733,50.441591) seconds
2026/05/26-11:17:30  ... thread 3: (1000,672000) ops and (467.3,13239.3) ops/second in (2.140157,50.758041) seconds
2026/05/26-11:17:31  ... thread 2: (1000,676000) ops and (715.9,13106.7) ops/second in (1.396833,51.576707) seconds
2026/05/26-11:17:31  ... thread 1: (2000,681000) ops and (971.0,13072.4) ops/second in (2.059632,52.094554) seconds
2026/05/26-11:17:32  ... thread 0: (2000,672000) ops and (1076.7,12849.2) ops/second in (1.857446,52.299037) seconds
2026/05/26-11:17:32  ... thread 3: (2000,674000) ops and (1262.3,12876.7) ops/second in (1.584436,52.342477) seconds
2026/05/26-11:17:32  ... thread 2: (9000,685000) ops and (8916.1,13026.3) ops/second in (1.009411,52.586118) seconds
2026/05/26-11:17:32  ... thread 1: (25000,706000) ops and (21909.5,13261.8) ops/second in (1.141057,53.235611) seconds
2026/05/26-11:17:33  ... thread 0: (24000,696000) ops and (23312.8,13051.2) ops/second in (1.029476,53.328513) seconds
2026/05/26-11:17:33  ... thread 3: (28000,702000) ops and (27642.0,13157.0) ops/second in (1.012953,53.355430) seconds
2026/05/26-11:17:33  ... thread 2: (30000,715000) ops and (29606.1,13339.7) ops/second in (1.013304,53.599422) seconds
2026/05/26-11:17:34  ... thread 0: (29000,725000) ops and (26477.8,13321.4) ops/second in (1.095256,54.423769) seconds
2026/05/26-11:17:34  ... thread 1: (32000,738000) ops and (26565.9,13556.2) ops/second in (1.204552,54.440163) seconds
2026/05/26-11:17:34  ... thread 3: (27000,729000) ops and (24693.5,13388.7) ops/second in (1.093407,54.448837) seconds
2026/05/26-11:17:34  ... thread 2: (26000,741000) ops and (25971.7,13571.3) ops/second in (1.001088,54.600510) seconds
2026/05/26-11:17:35  ... thread 3: (16000,745000) ops and (14696.8,13414.4) ops/second in (1.088676,55.537513) seconds
2026/05/26-11:17:35  ... thread 0: (16000,741000) ops and (14296.4,13341.0) ops/second in (1.119159,55.542928) seconds
2026/05/26-11:17:35  ... thread 1: (15000,753000) ops and (13367.1,13552.4) ops/second in (1.122154,55.562317) seconds
2026/05/26-11:17:35  ... thread 2: (12000,753000) ops and (11837.4,13539.7) ops/second in (1.013732,55.614242) seconds
2026/05/26-11:17:36  ... thread 0: (29000,770000) ops and (26295.4,13593.2) ops/second in (1.102854,56.645782) seconds
2026/05/26-11:17:36  ... thread 1: (27000,780000) ops and (24918.7,13769.8) ops/second in (1.083522,56.645839) seconds
2026/05/26-11:17:36  ... thread 2: (29000,782000) ops and (27401.2,13798.6) ops/second in (1.058348,56.672590) seconds
2026/05/26-11:17:36  ... thread 3: (36000,781000) ops and (31578.0,13779.7) ops/second in (1.140036,56.677549) seconds
2026/05/26-11:17:37  ... thread 1: (32000,812000) ops and (20287.9,13946.3) ops/second in (1.577297,58.223136) seconds
2026/05/26-11:17:37  ... thread 3: (26000,807000) ops and (16552.1,13854.5) ops/second in (1.570795,58.248344) seconds
2026/05/26-11:17:37  ... thread 2: (32000,814000) ops and (20271.7,13974.0) ops/second in (1.578553,58.251143) seconds
2026/05/26-11:17:38  ... thread 0: (35000,805000) ops and (21639.7,13816.6) ops/second in (1.617398,58.263180) seconds
2026/05/26-11:17:39  ... thread 3: (31000,838000) ops and (27961.9,14118.0) ops/second in (1.108653,59.356997) seconds
2026/05/26-11:17:39  ... thread 1: (32000,844000) ops and (27925.5,14216.2) ops/second in (1.145905,59.369041) seconds
2026/05/26-11:17:39  ... thread 2: (31000,845000) ops and (27369.3,14229.5) ops/second in (1.132658,59.383801) seconds
2026/05/26-11:17:39  ... thread 0: (31000,836000) ops and (26914.4,14070.5) ops/second in (1.151799,59.414979) seconds
2026/05/26-11:17:40  ... thread 2: (18000,863000) ops and (15702.0,14257.4) ops/second in (1.146352,60.530153) seconds
2026/05/26-11:17:40  ... thread 0: (15000,851000) ops and (11434.0,14013.6) ops/second in (1.311875,60.726854) seconds
2026/05/26-11:17:40  ... thread 1: (15000,859000) ops and (10055.6,14114.2) ops/second in (1.491707,60.860748) seconds
2026/05/26-11:17:40  ... thread 3: (16000,854000) ops and (8836.5,13961.6) ops/second in (1.810681,61.167678) seconds
2026/05/26-11:17:41  ... thread 2: (1000,864000) ops and (602.5,13892.9) ops/second in (1.659825,62.189978) seconds
2026/05/26-11:17:41  ... thread 0: (1000,852000) ops and (676.9,13696.8) ops/second in (1.477305,62.204159) seconds
2026/05/26-11:17:42  ... thread 1: (3000,862000) ops and (1734.9,13772.2) ops/second in (1.729159,62.589907) seconds
2026/05/26-11:17:42  ... thread 3: (2000,856000) ops and (1353.5,13664.2) ops/second in (1.477675,62.645353) seconds
2026/05/26-11:17:43  ... thread 3: (3000,859000) ops and (2835.1,13484.3) ops/second in (1.058151,63.703504) seconds
2026/05/26-11:17:43  ... thread 0: (3000,855000) ops and (1804.9,13387.3) ops/second in (1.662117,63.866276) seconds
2026/05/26-11:17:43  ... thread 1: (1000,863000) ops and (639.3,13452.0) ops/second in (1.564103,64.154010) seconds
2026/05/26-11:17:44  ... thread 2: (1000,865000) ops and (397.7,13368.5) ops/second in (2.514409,64.704387) seconds
2026/05/26-11:17:44  ... thread 0: (1000,856000) ops and (934.3,13182.1) ops/second in (1.070359,64.936635) seconds
2026/05/26-11:17:44  ... thread 3: (2000,861000) ops and (1406.4,13220.6) ops/second in (1.422029,65.125533) seconds
2026/05/26-11:17:45  ... thread 1: (2000,865000) ops and (1128.7,13120.8) ops/second in (1.771988,65.925998) seconds
2026/05/26-11:17:46  ... thread 2: (2000,867000) ops and (1221.7,13068.8) ops/second in (1.637033,66.341420) seconds
2026/05/26-11:17:46  ... thread 3: (2000,863000) ops and (1150.9,12906.9) ops/second in (1.737744,66.863277) seconds
2026/05/26-11:17:46  ... thread 0: (2000,858000) ops and (911.9,12781.2) ops/second in (2.193274,67.129909) seconds
2026/05/26-11:17:47  ... thread 2: (2000,869000) ops and (1692.4,12869.7) ops/second in (1.181731,67.523151) seconds
2026/05/26-11:17:47  ... thread 1: (2000,867000) ops and (1072.8,12789.5) ops/second in (1.864247,67.790245) seconds
2026/05/26-11:17:47  ... thread 3: (1000,864000) ops and (980.4,12727.7) ops/second in (1.020012,67.883289) seconds
2026/05/26-11:17:48  ... thread 0: (2000,860000) ops and (1496.4,12560.9) ops/second in (1.336516,68.466425) seconds
2026/05/26-11:17:48  ... thread 2: (1000,870000) ops and (839.4,12661.1) ops/second in (1.191305,68.714456) seconds
2026/05/26-11:17:48  ... thread 3: (1000,865000) ops and (806.2,12513.8) ops/second in (1.240330,69.123619) seconds
2026/05/26-11:17:48  ... thread 1: (2000,869000) ops and (1411.0,12556.4) ops/second in (1.417455,69.207700) seconds
2026/05/26-11:17:49  ... thread 2: (2000,872000) ops and (1326.2,12417.7) ops/second in (1.508075,70.222531) seconds
2026/05/26-11:17:50  ... thread 0: (2000,862000) ops and (1083.4,12259.6) ops/second in (1.845970,70.312395) seconds
2026/05/26-11:17:50  ... thread 1: (1000,870000) ops and (746.3,12332.1) ops/second in (1.339873,70.547573) seconds
2026/05/26-11:17:51  ... thread 0: (2000,864000) ops and (1648.1,12079.5) ops/second in (1.213500,71.525895) seconds
2026/05/26-11:17:51  ... thread 2: (1000,873000) ops and (731.8,12194.6) ops/second in (1.366529,71.589060) seconds
2026/05/26-11:17:51  ... thread 1: (3000,873000) ops and (2467.0,12164.9) ops/second in (1.216056,71.763629) seconds
2026/05/26-11:17:51  ... thread 3: (2000,867000) ops and (747.4,12075.3) ops/second in (2.676057,71.799676) seconds
2026/05/26-11:17:52  ... thread 1: (2000,875000) ops and (1788.5,12005.7) ops/second in (1.118259,72.881888) seconds
2026/05/26-11:17:52  ... thread 3: (2000,869000) ops and (1621.1,11898.7) ops/second in (1.233729,73.033405) seconds
2026/05/26-11:17:52  ... thread 0: (1000,865000) ops and (628.6,11830.4) ops/second in (1.590782,73.116677) seconds
2026/05/26-11:17:52  ... thread 2: (1000,874000) ops and (654.0,11953.3) ops/second in (1.528961,73.118021) seconds
2026/05/26-11:17:53  ... thread 1: (16000,891000) ops and (15992.8,12059.7) ops/second in (1.000450,73.882338) seconds
2026/05/26-11:17:53  ... thread 3: (26000,895000) ops and (25697.1,12087.2) ops/second in (1.011788,74.045193) seconds
2026/05/26-11:17:53  ... thread 2: (28000,902000) ops and (27883.6,12169.1) ops/second in (1.004173,74.122194) seconds
2026/05/26-11:17:53  ... thread 0: (24000,889000) ops and (23713.5,11992.6) ops/second in (1.012081,74.128758) seconds
2026/05/26-11:17:55  ... thread 2: (21000,923000) ops and (16197.8,12238.3) ops/second in (1.296475,75.418669) seconds
